No.s    Time            T1      T2      T1-T2   Unit
253	21:15:01	8.4	----	----	C	
254	21:15:16	8.5	----	----	C	
255	21:15:31	8.4	----	----	C	
256	21:15:46	8.4	----	----	C	
257	21:16:01	8.5	----	----	C	
258	21:16:16	8.4	----	----	C	
259	21:16:31	8.4	----	----	C	
260	21:16:46	8.4	----	----	C	
261	21:17:01	8.3	----	----	C	
262	21:17:16	8.4	----	----	C	
263	21:17:31	8.3	----	----	C	
264	21:17:46	8.3	----	----	C	
265	21:18:01	8.3	----	----	C	
266	21:18:16	8.3	----	----	C	
267	21:18:31	8.3	----	----	C	
268	21:18:46	8.3	----	----	C	
269	21:19:01	8.2	----	----	C	
270	21:19:16	8.2	----	----	C	
271	21:19:31	8.2	----	----	C	
272	21:19:46	8.1	----	----	C	
273	21:20:01	8.1	----	----	C	
274	21:20:16	8.2	----	----	C	
275	21:20:31	8.1	----	----	C	
276	21:20:46	8.1	----	----	C	
277	21:21:01	8.1	----	----	C	
278	21:21:16	8.1	----	----	C	
279	21:21:31	8.1	----	----	C	
280	21:21:46	8.0	----	----	C	
281	21:22:01	8.0	----	----	C	
282	21:22:16	8.0	----	----	C	
283	21:22:31	8.1	----	----	C	
284	21:22:46	8.1	----	----	C	
285	21:23:01	8.0	----	----	C	
286	21:23:16	8.0	----	----	C	
287	21:23:31	8.0	----	----	C	
288	21:23:46	7.9	----	----	C	
289	21:24:01	7.9	----	----	C	
290	21:24:16	7.9	----	----	C	
291	21:24:31	7.9	----	----	C	
292	21:24:46	7.9	----	----	C	
293	21:25:01	7.9	----	----	C	
294	21:25:16	7.9	----	----	C	
295	21:25:31	7.9	----	----	C	
296	21:25:46	7.9	----	----	C	
297	21:26:01	7.9	----	----	C	
298	21:26:16	7.8	----	----	C	
299	21:26:31	7.8	----	----	C	
300	21:26:46	7.8	----	----	C	
301	21:27:01	7.8	----	----	C	
302	21:27:16	7.8	----	----	C	
303	21:27:31	7.8	----	----	C	
304	21:27:46	7.8	----	----	C	
305	21:28:01	7.8	----	----	C	
306	21:28:16	7.8	----	----	C	
307	21:28:31	7.8	----	----	C	
308	21:28:46	7.8	----	----	C	
309	21:29:01	7.7	----	----	C	
310	21:29:16	7.7	----	----	C	
311	21:29:31	7.7	----	----	C	
312	21:29:46	7.7	----	----	C	
313	21:30:01	7.7	----	----	C	
314	21:30:16	7.6	----	----	C	
315	21:30:31	7.6	----	----	C	
316	21:30:46	7.6	----	----	C	
317	21:31:01	7.6	----	----	C	
318	21:31:16	7.6	----	----	C	
319	21:31:31	7.6	----	----	C	
320	21:31:46	7.6	----	----	C	
321	21:32:01	7.6	----	----	C	
322	21:32:16	7.5	----	----	C	
323	21:32:31	7.5	----	----	C	
324	21:32:46	7.6	----	----	C	
325	21:33:01	7.5	----	----	C	
326	21:33:16	7.6	----	----	C	
327	21:33:31	7.5	----	----	C	
328	21:33:46	7.4	----	----	C	
329	21:34:01	7.4	----	----	C	
330	21:34:16	7.4	----	----	C	
331	21:34:31	7.4	----	----	C	
332	21:34:46	7.3	----	----	C	
333	21:35:01	7.4	----	----	C	
334	21:35:16	7.4	----	----	C	
335	21:35:31	7.3	----	----	C	
336	21:35:46	7.3	----	----	C	
337	21:36:01	7.3	----	----	C	
338	21:36:16	7.3	----	----	C	
339	21:36:31	7.3	----	----	C	
340	21:36:46	7.3	----	----	C	
341	21:37:01	7.3	----	----	C	
342	21:37:16	7.3	----	----	C	
343	21:37:31	7.3	----	----	C	
344	21:37:46	7.3	----	----	C	
345	21:38:01	7.2	----	----	C	
346	21:38:16	7.3	----	----	C	
347	21:38:31	7.3	----	----	C	
348	21:38:46	7.3	----	----	C	
349	21:39:01	7.2	----	----	C	
350	21:39:16	7.2	----	----	C	
351	21:39:31	7.2	----	----	C	
352	21:39:46	7.2	----	----	C	
353	21:40:01	7.2	----	----	C	
354	21:40:16	7.2	----	----	C	
355	21:40:31	7.2	----	----	C	
356	21:40:46	7.2	----	----	C	
357	21:41:01	7.2	----	----	C	
358	21:41:16	7.1	----	----	C	
359	21:41:31	7.1	----	----	C	
360	21:41:46	7.1	----	----	C	
361	21:42:01	7.2	----	----	C	
362	21:42:16	7.1	----	----	C	
363	21:42:31	7.1	----	----	C	
364	21:42:46	7.1	----	----	C	
365	21:43:01	7.2	----	----	C	
366	21:43:16	7.1	----	----	C	
367	21:43:31	7.1	----	----	C	
368	21:43:46	7.1	----	----	C	
369	21:44:01	7.1	----	----	C	
370	21:44:16	7.1	----	----	C	
371	21:44:31	7.1	----	----	C	
372	21:44:46	7.0	----	----	C	
373	21:45:01	6.9	----	----	C	
374	21:45:16	7.0	----	----	C	
375	21:45:31	7.0	----	----	C	
376	21:45:46	6.9	----	----	C	
377	21:46:01	6.9	----	----	C	
378	21:46:16	6.9	----	----	C	
379	21:46:31	6.9	----	----	C	
380	21:46:46	6.9	----	----	C	
381	21:47:01	6.9	----	----	C	
382	21:47:16	6.9	----	----	C	
383	21:47:31	6.9	----	----	C	
384	21:47:46	6.9	----	----	C	
385	21:48:01	7.0	----	----	C	
386	21:48:16	6.9	----	----	C	
387	21:48:31	6.9	----	----	C	
388	21:48:46	6.9	----	----	C	
389	21:49:01	6.9	----	----	C	
390	21:49:16	6.9	----	----	C	
391	21:49:31	6.9	----	----	C	
392	21:49:46	6.9	----	----	C	
393	21:50:01	6.9	----	----	C	
394	21:50:16	6.9	----	----	C	
395	21:50:31	6.9	----	----	C	
396	21:50:46	6.9	----	----	C	
397	21:51:01	6.9	----	----	C	
398	21:51:16	6.9	----	----	C	
399	21:51:31	6.9	----	----	C	
400	21:51:46	6.8	----	----	C	
401	21:52:01	6.8	----	----	C	
402	21:52:16	6.8	----	----	C	
403	21:52:31	6.8	----	----	C	
404	21:52:46	6.8	----	----	C	
405	21:53:01	6.8	----	----	C	
406	21:53:16	6.8	----	----	C	
407	21:53:31	6.9	----	----	C	
408	21:53:46	6.8	----	----	C	
409	21:54:01	6.8	----	----	C	
410	21:54:16	6.8	----	----	C	
411	21:54:31	6.8	----	----	C	
412	21:54:46	6.8	----	----	C	
413	21:55:01	6.8	----	----	C	
414	21:55:16	6.8	----	----	C	
415	21:55:31	6.8	----	----	C	
416	21:55:46	6.8	----	----	C	
417	21:56:01	6.8	----	----	C	
418	21:56:16	6.9	----	----	C	
419	21:56:31	6.9	----	----	C	
420	21:56:46	6.8	----	----	C	
421	21:57:01	6.8	----	----	C	
422	21:57:16	6.8	----	----	C	
423	21:57:31	6.8	----	----	C	
424	21:57:46	6.8	----	----	C	
425	21:58:01	6.8	----	----	C	
426	21:58:16	6.7	----	----	C	
427	21:58:31	6.8	----	----	C	
428	21:58:46	6.8	----	----	C	
429	21:59:01	6.8	----	----	C	
430	21:59:16	6.7	----	----	C	
431	21:59:31	6.7	----	----	C	
432	21:59:46	6.7	----	----	C	
433	22:00:01	6.7	----	----	C	
434	22:00:16	6.7	----	----	C	
435	22:00:31	6.7	----	----	C	
436	22:00:46	6.7	----	----	C	
437	22:01:01	6.7	----	----	C	
438	22:01:16	6.7	----	----	C	
439	22:01:31	6.7	----	----	C	
440	22:01:46	6.7	----	----	C	
441	22:02:01	6.7	----	----	C	
442	22:02:16	6.6	----	----	C	
443	22:02:31	6.6	----	----	C	
444	22:02:46	6.6	----	----	C	
445	22:03:01	6.6	----	----	C	
446	22:03:16	6.6	----	----	C	
447	22:03:31	6.6	----	----	C	
448	22:03:46	6.6	----	----	C	
449	22:04:01	6.6	----	----	C	
450	22:04:16	6.6	----	----	C	
451	22:04:31	6.6	----	----	C	
452	22:04:46	6.6	----	----	C	
453	22:05:01	6.6	----	----	C	
454	22:05:16	6.6	----	----	C	
455	22:05:31	6.6	----	----	C	
456	22:05:46	6.5	----	----	C	
457	22:06:01	6.6	----	----	C	
458	22:06:16	6.6	----	----	C	
459	22:06:31	6.6	----	----	C	
460	22:06:46	6.5	----	----	C	
461	22:07:01	6.4	----	----	C	
462	22:07:16	6.5	----	----	C	
463	22:07:31	6.5	----	----	C	
464	22:07:46	6.5	----	----	C	
465	22:08:01	6.5	----	----	C	
466	22:08:16	6.4	----	----	C	
467	22:08:31	6.4	----	----	C	
468	22:08:46	6.4	----	----	C	
469	22:09:01	6.4	----	----	C	
470	22:09:16	6.4	----	----	C	
471	22:09:31	6.4	----	----	C	
472	22:09:46	6.4	----	----	C	
473	22:10:01	6.4	----	----	C	
474	22:10:16	6.4	----	----	C	
475	22:10:31	6.4	----	----	C	
476	22:10:46	6.4	----	----	C	
477	22:11:01	6.4	----	----	C	
478	22:11:16	6.4	----	----	C	
479	22:11:31	6.4	----	----	C	
480	22:11:46	6.4	----	----	C	
481	22:12:01	6.3	----	----	C	
482	22:12:16	6.3	----	----	C	
483	22:12:31	6.3	----	----	C	
484	22:12:46	6.3	----	----	C	
485	22:13:01	6.2	----	----	C	
486	22:13:16	6.3	----	----	C	
487	22:13:31	6.3	----	----	C	
488	22:13:46	6.4	----	----	C	
489	22:14:01	6.3	----	----	C	
490	22:14:16	6.3	----	----	C	
491	22:14:31	6.3	----	----	C	
492	22:14:46	6.3	----	----	C	
493	22:15:01	6.2	----	----	C	
494	22:15:16	6.3	----	----	C	
495	22:15:31	6.3	----	----	C	
496	22:15:46	6.2	----	----	C	
497	22:16:01	6.3	----	----	C	
498	22:16:16	6.3	----	----	C	
499	22:16:31	6.3	----	----	C	
500	22:16:46	6.2	----	----	C	
501	22:17:01	6.2	----	----	C	
502	22:17:16	6.2	----	----	C	
503	22:17:31	6.2	----	----	C	
504	22:17:46	6.2	----	----	C	
505	22:18:01	6.2	----	----	C	
506	22:18:16	6.2	----	----	C	
507	22:18:31	6.2	----	----	C	
508	22:18:46	6.2	----	----	C	
509	22:19:01	6.2	----	----	C	
510	22:19:16	6.2	----	----	C	
511	22:19:31	6.2	----	----	C	
512	22:19:46	6.2	----	----	C	
513	22:20:01	6.2	----	----	C	
514	22:20:16	6.2	----	----	C	
515	22:20:31	6.2	----	----	C	
516	22:20:46	6.2	----	----	C	
517	22:21:01	6.2	----	----	C	
518	22:21:16	6.2	----	----	C	
519	22:21:31	6.1	----	----	C	
520	22:21:46	6.1	----	----	C	
521	22:22:01	6.2	----	----	C	
522	22:22:16	6.1	----	----	C	
523	22:22:31	6.2	----	----	C	
524	22:22:46	6.2	----	----	C	
525	22:23:01	6.1	----	----	C	
526	22:23:16	6.1	----	----	C	
527	22:23:31	6.2	----	----	C	
528	22:23:46	6.1	----	----	C	
529	22:24:01	6.1	----	----	C	
530	22:24:16	6.1	----	----	C	
531	22:24:31	6.1	----	----	C	
532	22:24:46	6.1	----	----	C	
533	22:25:01	6.2	----	----	C	
534	22:25:16	6.2	----	----	C	
535	22:25:31	6.1	----	----	C	
536	22:25:46	6.1	----	----	C	
537	22:26:01	6.1	----	----	C	
538	22:26:16	6.2	----	----	C	
539	22:26:31	6.2	----	----	C	
540	22:26:46	6.1	----	----	C	
