Bat_ID	DateTime	NumberDate	Temperature	DateType	Treatment	Group	Sex	Handled	ExperimentDay	Cage	Handling_minutes	Capture_Site	Weight	Day_Num	time_aligned	NumberDate_shifted
APS36036	2025-09-04T17:20:01Z	1757006401	23.709031703979736	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-04T17:20:01Z	1757006401
APS36036	2025-09-04T17:30:01Z	1757007001	23.709031703979736	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-04T17:30:01Z	1757007001
APS36036	2025-09-04T17:40:01Z	1757007601	22.7085600745291	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-04T17:40:01Z	1757007601
APS36036	2025-09-04T17:50:01Z	1757008201	24.209267518705058	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-04T17:50:01Z	1757008201
APS36036	2025-09-04T18:00:01Z	1757008801	23.709031703979736	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-04T18:00:01Z	1757008801
APS36036	2025-09-04T18:10:01Z	1757009401	22.7085600745291	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-04T18:10:01Z	1757009401
APS36036	2025-09-04T18:20:01Z	1757010001	27.710918221782293	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-04T18:20:01Z	1757010001
APS36036	2025-09-04T18:30:01Z	1757010601	28.21115403650761	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-04T18:30:01Z	1757010601
APS36036	2025-09-04T18:40:01Z	1757011201	29.211625665958252	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-04T18:40:01Z	1757011201
APS36036	2025-09-04T18:50:01Z	1757011801	28.21115403650761	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-04T18:50:01Z	1757011801
APS36036	2025-09-04T19:00:01Z	1757012401	26.710446592331653	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-04T19:00:01Z	1757012401
APS36036	2025-09-04T19:10:01Z	1757013001	25.709974962881017	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-04T19:10:01Z	1757013001
APS36036	2025-09-04T19:20:01Z	1757013601	24.709503333430376	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-04T19:20:01Z	1757013601
APS36036	2025-09-04T19:30:01Z	1757014201	23.208795889254418	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-04T19:30:01Z	1757014201
APS36036	2025-09-04T19:40:01Z	1757014801	22.7085600745291	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-04T19:40:01Z	1757014801
APS36036	2025-09-04T19:50:01Z	1757015401	22.7085600745291	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-04T19:50:01Z	1757015401
APS36036	2025-09-04T20:00:01Z	1757016001	22.208324259803778	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-04T20:00:01Z	1757016001
APS36036	2025-09-04T20:10:01Z	1757016601	22.208324259803778	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-04T20:10:01Z	1757016601
APS36036	2025-09-04T20:20:01Z	1757017201	21.70808844507846	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-04T20:20:01Z	1757017201
APS36036	2025-09-04T20:30:01Z	1757017801	21.20785263035314	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-04T20:30:01Z	1757017801
APS36036	2025-09-04T20:40:01Z	1757018401	21.20785263035314	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-04T20:40:01Z	1757018401
APS36036	2025-09-04T20:50:01Z	1757019001	20.70761681562782	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-04T20:50:01Z	1757019001
APS36036	2025-09-04T21:00:01Z	1757019601	20.70761681562782	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-04T21:00:01Z	1757019601
APS36036	2025-09-04T21:10:01Z	1757020201	20.70761681562782	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-04T21:10:01Z	1757020201
APS36036	2025-09-04T21:20:01Z	1757020801	20.70761681562782	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-04T21:20:01Z	1757020801
APS36036	2025-09-04T21:30:01Z	1757021401	20.70761681562782	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-04T21:30:01Z	1757021401
APS36036	2025-09-04T21:40:01Z	1757022001	20.2073810009025	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-04T21:40:01Z	1757022001
APS36036	2025-09-04T21:50:01Z	1757022601	19.20690937145186	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-04T21:50:01Z	1757022601
APS36036	2025-09-04T22:00:01Z	1757023201	19.20690937145186	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-04T22:00:01Z	1757023201
APS36036	2025-09-04T22:10:01Z	1757023801	18.706673556726543	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-04T22:10:01Z	1757023801
APS36036	2025-09-04T22:20:01Z	1757024401	18.206437742001224	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-04T22:20:01Z	1757024401
APS36036	2025-09-04T22:30:01Z	1757025001	17.706201927275902	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-04T22:30:01Z	1757025001
APS36036	2025-09-04T22:40:01Z	1757025601	17.205966112550584	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-04T22:40:01Z	1757025601
APS36036	2025-09-04T22:50:01Z	1757026201	16.705730297825266	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-04T22:50:01Z	1757026201
APS36036	2025-09-04T23:00:01Z	1757026801	16.705730297825266	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-04T23:00:01Z	1757026801
APS36036	2025-09-04T23:10:01Z	1757027401	16.705730297825266	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-04T23:10:01Z	1757027401
APS36036	2025-09-04T23:20:01Z	1757028001	16.705730297825266	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-04T23:20:01Z	1757028001
APS36036	2025-09-04T23:30:01Z	1757028601	23.709031703979736	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-04T23:30:01Z	1757028601
APS36036	2025-09-04T23:40:01Z	1757029201	18.706673556726543	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-04T23:40:01Z	1757029201
APS36036	2025-09-04T23:50:01Z	1757029801	18.206437742001224	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-04T23:50:01Z	1757029801
APS36036	2025-09-05T00:00:01Z	1757030401	17.706201927275902	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T00:00:01Z	1757030401
APS36036	2025-09-05T00:10:01Z	1757031001	18.206437742001224	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T00:10:01Z	1757031001
APS36036	2025-09-05T00:20:01Z	1757031601	19.20690937145186	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T00:20:01Z	1757031601
APS36036	2025-09-05T00:30:01Z	1757032201	18.706673556726543	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T00:30:01Z	1757032201
APS36036	2025-09-05T00:40:01Z	1757032801	19.707145186177183	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T00:40:01Z	1757032801
APS36036	2025-09-05T00:50:01Z	1757033401	22.7085600745291	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T00:50:01Z	1757033401
APS36036	2025-09-05T01:00:01Z	1757034001	24.209267518705058	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T01:00:01Z	1757034001
APS36036	2025-09-05T01:10:01Z	1757034601	20.2073810009025	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T01:10:01Z	1757034601
APS36036	2025-09-05T01:20:01Z	1757035201	20.70761681562782	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T01:20:01Z	1757035201
APS36036	2025-09-05T01:30:01Z	1757035801	21.70808844507846	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T01:30:01Z	1757035801
APS36036	2025-09-05T01:40:01Z	1757036401	21.70808844507846	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T01:40:01Z	1757036401
APS36036	2025-09-05T01:50:01Z	1757037001	21.70808844507846	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T01:50:01Z	1757037001
APS36036	2025-09-05T02:00:01Z	1757037601	21.20785263035314	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T02:00:01Z	1757037601
APS36036	2025-09-05T02:10:01Z	1757038201	20.70761681562782	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T02:10:01Z	1757038201
APS36036	2025-09-05T02:20:01Z	1757038801	20.2073810009025	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T02:20:01Z	1757038801
APS36036	2025-09-05T02:30:01Z	1757039401	19.707145186177183	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T02:30:01Z	1757039401
APS36036	2025-09-05T02:40:01Z	1757040001	19.20690937145186	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T02:40:01Z	1757040001
APS36036	2025-09-05T02:50:01Z	1757040601	18.706673556726543	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T02:50:01Z	1757040601
APS36036	2025-09-05T03:00:01Z	1757041201	18.206437742001224	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T03:00:01Z	1757041201
APS36036	2025-09-05T03:10:01Z	1757041801	17.706201927275902	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T03:10:01Z	1757041801
APS36036	2025-09-05T03:20:01Z	1757042401	17.706201927275902	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T03:20:01Z	1757042401
APS36036	2025-09-05T03:30:01Z	1757043001	18.206437742001224	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T03:30:01Z	1757043001
APS36036	2025-09-05T03:40:01Z	1757043601	17.205966112550584	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T03:40:01Z	1757043601
APS36036	2025-09-05T03:50:01Z	1757044201	17.205966112550584	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T03:50:01Z	1757044201
APS36036	2025-09-05T04:00:01Z	1757044801	17.205966112550584	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T04:00:01Z	1757044801
APS36036	2025-09-05T04:10:01Z	1757045401	16.705730297825266	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T04:10:01Z	1757045401
APS36036	2025-09-05T04:20:01Z	1757046001	16.705730297825266	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T04:20:01Z	1757046001
APS36036	2025-09-05T04:30:01Z	1757046601	16.705730297825266	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T04:30:01Z	1757046601
APS36036	2025-09-05T04:40:01Z	1757047201	16.705730297825266	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T04:40:01Z	1757047201
APS36036	2025-09-05T04:50:01Z	1757047801	16.705730297825266	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T04:50:01Z	1757047801
APS36036	2025-09-05T05:00:01Z	1757048401	16.705730297825266	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T05:00:01Z	1757048401
APS36036	2025-09-05T05:10:01Z	1757049001	16.705730297825266	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T05:10:01Z	1757049001
APS36036	2025-09-05T05:20:01Z	1757049601	17.205966112550584	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T05:20:01Z	1757049601
APS36036	2025-09-05T05:30:01Z	1757050201	16.705730297825266	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T05:30:01Z	1757050201
APS36036	2025-09-05T05:40:01Z	1757050801	16.205494483099947	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T05:40:01Z	1757050801
APS36036	2025-09-05T05:50:01Z	1757051401	15.705258668374626	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T05:50:01Z	1757051401
APS36036	2025-09-05T06:00:01Z	1757052001	15.705258668374626	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T06:00:01Z	1757052001
APS36036	2025-09-05T06:10:01Z	1757052601	15.705258668374626	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T06:10:01Z	1757052601
APS36036	2025-09-05T06:20:01Z	1757053201	15.705258668374626	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T06:20:01Z	1757053201
APS36036	2025-09-05T06:30:01Z	1757053801	15.705258668374626	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T06:30:01Z	1757053801
APS36036	2025-09-05T06:40:01Z	1757054401	15.205022853649307	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T06:40:01Z	1757054401
APS36036	2025-09-05T06:50:01Z	1757055001	15.705258668374626	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T06:50:01Z	1757055001
APS36036	2025-09-05T07:00:01Z	1757055601	15.705258668374626	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T07:00:01Z	1757055601
APS36036	2025-09-05T07:10:01Z	1757056201	15.705258668374626	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T07:10:01Z	1757056201
APS36036	2025-09-05T07:20:01Z	1757056801	16.205494483099947	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T07:20:01Z	1757056801
APS36036	2025-09-05T07:30:01Z	1757057401	17.205966112550584	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T07:30:01Z	1757057401
APS36036	2025-09-05T07:40:01Z	1757058001	17.706201927275902	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T07:40:01Z	1757058001
APS36036	2025-09-05T07:50:01Z	1757058601	17.706201927275902	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T07:50:01Z	1757058601
APS36036	2025-09-05T08:00:01Z	1757059201	18.206437742001224	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T08:00:01Z	1757059201
APS36036	2025-09-05T08:10:01Z	1757059801	18.206437742001224	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T08:10:01Z	1757059801
APS36036	2025-09-05T08:20:01Z	1757060401	18.206437742001224	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T08:20:01Z	1757060401
APS36036	2025-09-05T08:30:01Z	1757061001	18.206437742001224	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T08:30:01Z	1757061001
APS36036	2025-09-05T08:40:01Z	1757061601	18.206437742001224	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T08:40:01Z	1757061601
APS36036	2025-09-05T08:50:01Z	1757062201	18.206437742001224	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T08:50:01Z	1757062201
APS36036	2025-09-05T09:00:01Z	1757062801	17.706201927275902	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T09:00:01Z	1757062801
APS36036	2025-09-05T09:10:01Z	1757063401	17.706201927275902	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T09:10:01Z	1757063401
APS36036	2025-09-05T09:20:01Z	1757064001	17.706201927275902	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T09:20:01Z	1757064001
APS36036	2025-09-05T09:30:01Z	1757064601	17.205966112550584	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T09:30:01Z	1757064601
APS36036	2025-09-05T09:40:01Z	1757065201	17.205966112550584	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T09:40:01Z	1757065201
APS36036	2025-09-05T09:50:01Z	1757065801	17.205966112550584	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T09:50:01Z	1757065801
APS36036	2025-09-05T10:00:01Z	1757066401	16.705730297825266	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T10:00:01Z	1757066401
APS36036	2025-09-05T10:10:01Z	1757067001	16.705730297825266	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T10:10:01Z	1757067001
APS36036	2025-09-05T10:20:01Z	1757067601	16.705730297825266	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T10:20:01Z	1757067601
APS36036	2025-09-05T10:30:01Z	1757068201	16.705730297825266	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T10:30:01Z	1757068201
APS36036	2025-09-05T10:40:01Z	1757068801	16.705730297825266	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T10:40:01Z	1757068801
APS36036	2025-09-05T10:50:01Z	1757069401	16.205494483099947	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T10:50:01Z	1757069401
APS36036	2025-09-05T11:00:01Z	1757070001	16.205494483099947	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T11:00:01Z	1757070001
APS36036	2025-09-05T11:10:01Z	1757070601	16.205494483099947	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T11:10:01Z	1757070601
APS36036	2025-09-05T11:20:01Z	1757071201	16.205494483099947	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T11:20:01Z	1757071201
APS36036	2025-09-05T11:30:01Z	1757071801	16.205494483099947	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T11:30:01Z	1757071801
APS36036	2025-09-05T11:40:01Z	1757072401	16.205494483099947	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T11:40:01Z	1757072401
APS36036	2025-09-05T11:50:01Z	1757073001	16.205494483099947	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T11:50:01Z	1757073001
APS36036	2025-09-05T12:00:01Z	1757073601	16.205494483099947	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T12:00:01Z	1757073601
APS36036	2025-09-05T12:10:01Z	1757074201	16.205494483099947	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T12:10:01Z	1757074201
APS36036	2025-09-05T12:20:01Z	1757074801	16.205494483099947	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T12:20:01Z	1757074801
APS36036	2025-09-05T12:30:01Z	1757075401	16.205494483099947	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T12:30:01Z	1757075401
APS36036	2025-09-05T12:40:01Z	1757076001	16.205494483099947	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T12:40:01Z	1757076001
APS36036	2025-09-05T12:50:01Z	1757076601	16.205494483099947	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T12:50:01Z	1757076601
APS36036	2025-09-05T13:00:01Z	1757077201	16.205494483099947	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T13:00:01Z	1757077201
APS36036	2025-09-05T13:10:01Z	1757077801	16.205494483099947	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T13:10:01Z	1757077801
APS36036	2025-09-05T13:20:01Z	1757078401	17.205966112550584	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T13:20:01Z	1757078401
APS36036	2025-09-05T13:30:01Z	1757079001	16.705730297825266	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T13:30:01Z	1757079001
APS36036	2025-09-05T13:40:01Z	1757079601	17.205966112550584	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T13:40:01Z	1757079601
APS36036	2025-09-05T13:50:01Z	1757080201	18.206437742001224	Basal TC	CP+S	GP 1	Female	Yes	D-4	Dual	193	Old Danville Highway Barn	16.9	-4	2025-09-05T13:50:01Z	1757080201
APS36057	2025-09-01T14:00:01Z	1756735201	31.541993911719942	Basal TC	CP	GP 2	Male	Yes	D-7	Primary	225	Old Danville Highway Barn	16.4	-7	2025-09-04T14:00:01Z	1756994401
APS36057	2025-09-01T14:10:01Z	1756735801	32.52890410958904	Basal TC	CP	GP 2	Male	Yes	D-7	Primary	225	Old Danville Highway Barn	16.4	-7	2025-09-04T14:10:01Z	1756995001
APS36057	2025-09-01T14:20:01Z	1756736401	31.541993911719942	Basal TC	CP	GP 2	Male	Yes	D-7	Primary	225	Old Danville Highway Barn	16.4	-7	2025-09-04T14:20:01Z	1756995601
APS36057	2025-09-01T14:30:01Z	1756737001	31.04853881278539	Basal TC	CP	GP 2	Male	Yes	D-7	Primary	225	Old Danville Highway Barn	16.4	-7	2025-09-04T14:30:01Z	1756996201
APS36057	2025-09-01T14:40:01Z	1756737601	32.03544901065449	Basal TC	CP	GP 2	Male	Yes	D-7	Primary	225	Old Danville Highway Barn	16.4	-7	2025-09-04T14:40:01Z	1756996801
APS36057	2025-09-01T14:50:01Z	1756738201	32.52890410958904	Basal TC	CP	GP 2	Male	Yes	D-7	Primary	225	Old Danville Highway Barn	16.4	-7	2025-09-04T14:50:01Z	1756997401
APS36057	2025-09-01T15:00:01Z	1756738801	33.022359208523596	Basal TC	CP	GP 2	Male	Yes	D-7	Primary	225	Old Danville Highway Barn	16.4	-7	2025-09-04T15:00:01Z	1756998001
APS36057	2025-09-01T15:10:01Z	1756739401	34.9961796042618	Basal TC	CP	GP 2	Male	Yes	D-7	Primary	225	Old Danville Highway Barn	16.4	-7	2025-09-04T15:10:01Z	1756998601
