Bat_ID	DateType	ExperimentDay	Sex	Treatment	Group	Capture_Site	Temp_norm	Handled	Total_AUC	valid_counts	Weight	Cage	Tnorm	sd_tnorm	Day_min	Day_max	HyperAUC	HypoAUC	Hyper_Count	Hypo_Count	Handling_minutes	Day_Num
APS36036	None	D17	Female	CP+S	GP 1	Old Danville Highway Barn	30.626944350863887	No	-79.0046695373666	144	29.494736842105265	None	31.08573493271189	0.5520777067550579	23.709031703979736	36.21492707211273	5.719225600033824	-84.72389513740042	21	123	NA	17
APS36036	None	D18	Female	CP+S	GP 1	Old Danville Highway Barn	30.626944350863887	No	-77.4202726413871	144	29.821052631578947	None	31.08573493271189	0.5520777067550579	24.209267518705058	33.71374799848613	6.123954372144478	-83.54422701353157	26	118	NA	18
APS36036	None	D19	Female	CP+S	GP 1	Old Danville Highway Barn	30.626944350863887	No	-102.10350849454146	144	30.147368421052633	None	31.08573493271189	0.5520777067550579	22.7085600745291	33.213512183760805	5.863585188444919	-107.96709368298637	37	107	NA	19
APS36036	Secondary - 1	D20	Female	CP+S	GP 1	Old Danville Highway Barn	30.626944350863887	Yes	-77.25349402075766	144	30.473684210526315	None	31.08573493271189	0.5520777067550579	22.7085600745291	32.71327636903549	3.8764760470622264	-81.12997006781988	38	106	NA	20
APS36036	Secondary	D21	Female	CP+S	GP 1	Old Danville Highway Barn	30.626944350863887	Yes	-250.36970223409716	144	30.8	D+S1	31.08573493271189	0.5520777067550579	14.704787038923989	32.71327636903549	0.7240517071991388	-251.0937539412963	4	140	113	21
APS36036	Secondary + 1	D22	Female	CP+S	GP 1	Old Danville Highway Barn	30.626944350863887	Yes	-43.230655412355674	144	30.4	None	31.08573493271189	0.5520777067550579	23.709031703979736	34.714219627936764	14.01936814719065	-57.25002355954633	71	73	93	22
APS36036	Secondary + 2	D23	Female	CP+S	GP 1	Old Danville Highway Barn	30.626944350863887	Yes	-66.07932643858642	144	30.2	None	31.08573493271189	0.5520777067550579	22.7085600745291	35.214455442662086	14.26348649801238	-80.3428129365988	53	91	78	23
APS36036	Secondary + 3	D24	Female	CP+S	GP 1	Old Danville Highway Barn	30.626944350863887	Yes	-26.802961280357657	144	30.419999999999998	None	31.08573493271189	0.5520777067550579	24.209267518705058	33.213512183760805	9.03024383447837	-35.833205114836026	72	72	NA	24
APS36036	None	D25	Female	CP+S	GP 1	Old Danville Highway Barn	30.626944350863887	No	-49.06790713438543	144	30.64	None	31.08573493271189	0.5520777067550579	23.709031703979736	34.21398381321145	10.33197113375808	-59.3998782681435	58	86	NA	25
APS36036	None	D26	Female	CP+S	GP 1	Old Danville Highway Barn	30.626944350863887	No	-67.33016609330708	144	30.86	None	31.08573493271189	0.5520777067550579	23.208795889254418	34.714219627936764	7.397094439865373	-74.72726053317245	51	93	NA	26
APS36036	D27	D27	Female	CP+S	GP 1	Old Danville Highway Barn	30.626944350863887	Yes	-66.82983023141882	144	31.080000000000002	None	31.08573493271189	0.5520777067550579	23.208795889254418	35.71469125738741	7.7591202934649415	-74.58895052488377	53	91	NA	27
APS36036	D28	D28	Female	CP+S	GP 1	Old Danville Highway Barn	30.626944350863887	Yes	-25.46873231532228	144	31.3	None	31.08573493271189	0.5520777067550579	24.209267518705058	37.21539870156336	14.658014017367611	-40.12674633268989	69	75	101	28
APS36036	None	D29	Female	CP+S	GP 1	Old Danville Highway Barn	30.626944350863887	No	-80.92262367460494	144	31.2625	None	31.08573493271189	0.5520777067550579	22.208324259803778	34.714219627936764	6.142221731729776	-87.06484540633471	39	105	NA	29
APS36036	None	D30	Female	CP+S	GP 1	Old Danville Highway Barn	30.626944350863887	No	-105.10552366587106	144	31.225	None	31.08573493271189	0.5520777067550579	21.70808844507846	35.71469125738741	4.846662631790559	-109.95218629766163	30	114	NA	30
APS36036	None	D31	Female	CP+S	GP 1	Old Danville Highway Barn	30.626944350863887	No	-63.160700577571546	144	31.1875	None	31.08573493271189	0.5520777067550579	22.208324259803778	34.714219627936764	12.109598736000265	-75.27029931357181	54	90	NA	31
APS36036	None	D32	Female	CP+S	GP 1	Old Danville Highway Barn	30.626944350863887	No	-128.87147710556363	144	31.15	None	31.08573493271189	0.5520777067550579	22.208324259803778	35.214455442662086	2.5057123628562565	-131.37718946841989	12	132	NA	32
APS36036	None	D33	Female	CP+S	GP 1	Old Danville Highway Barn	30.626944350863887	No	-67.16338747267767	144	31.1125	None	31.08573493271189	0.5520777067550579	23.709031703979736	36.715162886838044	8.769993269996899	-75.93338074267457	42	102	NA	33
APS36036	None	D34	Female	CP+S	GP 1	Old Danville Highway Barn	30.626944350863887	No	-56.48955575239468	144	31.075	None	31.08573493271189	0.5520777067550579	22.208324259803778	35.214455442662086	11.375345776045696	-67.86490152844038	61	83	NA	34
APS36057	Basal TC-1	D-8	Male	CP	GP 2	Old Danville Highway Barn	30.627224144437644	Yes	-119.60881344224448	144	16.1	None	31.479608890138593	0.656770553631949	21.67289193302892	34.9961796042618	6.751495828776711	-126.36030927102118	20	124	NA	-8
APS36057	Basal TC	D-7	Male	CP	GP 2	Old Danville Highway Barn	30.627224144437644	Yes	-87.8568529551821	144	16.4	Primary	31.479608890138593	0.656770553631949	15.751430745814307	34.9961796042618	16.588911491009068	-104.44576444619116	57	87	225	-7
APS36057	Basal TC + 1	D-6	Male	CP	GP 2	Old Danville Highway Barn	30.627224144437644	Yes	-21.885163031285597	144	17.2	None	31.479608890138593	0.656770553631949	22.659802130898022	37.46345509893455	39.21638756331697	-61.101550594602564	77	67	108	-6
APS36057	Pre	D-5	Male	CP	GP 2	Old Danville Highway Barn	30.627224144437644	Yes	17.10558637510709	144	17.816666666666666	None	31.479608890138593	0.656770553631949	25.12707762557078	34.9961796042618	34.15482645560733	-17.049240080500237	108	36	NA	-5
APS36057	Pre	D-4	Male	CP	GP 2	Old Danville Highway Barn	30.627224144437644	Yes	-26.656183000844198	144	18.433333333333334	None	31.479608890138593	0.656770553631949	24.140167427701677	34.9961796042618	31.367630163162843	-58.02381316400704	73	71	NA	-4
APS36057	Pre	D-3	Male	CP	GP 2	Old Danville Highway Barn	30.627224144437644	Yes	51.57209270691834	144	19.049999999999997	None	31.479608890138593	0.656770553631949	30.06162861491629	36.476544901065445	51.750558150141295	-0.17846544322295382	136	8	29	-3
APS36057	Pre	D-2	Male	CP	GP 2	Old Danville Highway Barn	30.627224144437644	Yes	18.174952920008177	144	19.666666666666664	None	31.479608890138593	0.656770553631949	26.60744292237443	35.489634703196344	35.15780325221355	-16.98285033220537	93	51	26	-2
APS36057	Primary - 1	D-1	Male	CP	GP 2	Old Danville Highway Barn	30.627224144437644	Yes	-32.9901233052582	144	20.28333333333333	None	31.479608890138593	0.656770553631949	23.153257229832576	35.489634703196344	25.984720009321055	-58.97484331457926	76	68	25	-1
APS36057	Primary	D0	Male	CP	GP 2	Old Danville Highway Barn	30.627224144437644	Yes	-18.430286501605273	144	20.9	D+P2	31.479608890138593	0.656770553631949	16.244885844748858	39.437275494672754	69.29527372405522	-87.72556022566049	93	51	183	0
APS36057	Primary + 1	D1	Male	CP	GP 2	Old Danville Highway Barn	30.627224144437644	Yes	36.84773797328061	144	19.8	None	31.479608890138593	0.656770553631949	26.60744292237443	37.46345509893455	50.219376248680945	-13.371638275400342	106	38	169	1
APS36057	Primary + 2	D2	Male	CP	GP 2	Old Danville Highway Barn	30.627224144437644	Yes	38.4929172731284	144	19.5	None	31.479608890138593	0.656770553631949	29.568173515981737	35.489634703196344	39.15483239998622	-0.6619151268578233	130	14	184	2
APS36057	Primary + 3	D3	Male	CP	GP 2	Old Danville Highway Barn	30.627224144437644	Yes	-32.08527469034191	144	19.63684210526316	None	31.479608890138593	0.656770553631949	23.646712328767126	34.9961796042618	22.812697803954322	-54.89797249429623	73	71	NA	3
APS36057	None	D4	Male	CP	GP 2	Old Danville Highway Barn	30.627224144437644	No	-22.29645785624754	144	19.773684210526316	None	31.479608890138593	0.656770553631949	24.140167427701677	34.502724505327244	18.842137568221332	-41.138595424468875	68	76	NA	4
APS36057	None	D5	Male	CP	GP 2	Old Danville Highway Barn	30.627224144437644	No	-57.91458969795225	144	19.910526315789475	None	31.479608890138593	0.656770553631949	23.153257229832576	34.502724505327244	18.49289349561284	-76.4074831935651	56	88	NA	5
APS36057	None	D6	Male	CP	GP 2	Old Danville Highway Barn	30.627224144437644	No	-56.68070522306642	144	20.04736842105263	None	31.479608890138593	0.656770553631949	23.153257229832576	34.0092694063927	16.59901559732852	-73.27972082039494	63	81	NA	6
APS36057	None	D7	Male	CP	GP 2	Old Danville Highway Barn	30.627224144437644	No	-16.20929444681072	144	20.18421052631579	None	31.479608890138593	0.656770553631949	24.633622526636227	35.489634703196344	20.62586147503691	-36.83515592184763	77	67	NA	7
APS36057	None	D8	Male	CP	GP 2	Old Danville Highway Barn	30.627224144437644	No	-122.98143100693245	144	20.321052631578947	None	31.479608890138593	0.656770553631949	21.67289193302892	33.51581430745814	6.946326077719894	-129.92775708465234	38	106	NA	8
APS36057	None	D9	Male	CP	GP 2	Old Danville Highway Barn	30.627224144437644	No	-70.50021134178786	144	20.457894736842107	None	31.479608890138593	0.656770553631949	24.140167427701677	34.502724505327244	5.0000059443788905	-75.50021728616676	22	122	NA	9
APS36057	None	D10	Male	CP	GP 2	Old Danville Highway Barn	30.627224144437644	No	-102.33443079384266	144	20.594736842105263	None	31.479608890138593	0.656770553631949	22.659802130898022	34.0092694063927	3.533292087754048	-105.8677228815967	14	130	NA	10
APS36057	None	D11	Male	CP	GP 2	Old Danville Highway Barn	30.627224144437644	No	9.455502630814864	144	20.731578947368423	None	31.479608890138593	0.656770553631949	25.620532724505328	34.9961796042618	28.61316348215883	-19.157660851343962	90	54	NA	11
APS36057	None	D12	Male	CP	GP 2	Old Danville Highway Barn	30.627224144437644	No	-149.30429980449716	144	20.86842105263158	None	31.479608890138593	0.656770553631949	22.166347031963475	33.022359208523596	1.0092374960069639	-150.31353730050412	5	139	NA	12
APS36057	None	D13	Male	CP	GP 2	Old Danville Highway Barn	30.627224144437644	No	-159.01085767359913	144	21.00526315789474	None	31.479608890138593	0.656770553631949	22.166347031963475	33.022359208523596	3.1219972627921013	-162.13285493639123	14	130	NA	13
APS36057	None	D14	Male	CP	GP 2	Old Danville Highway Barn	30.627224144437644	No	-118.95074172230537	144	21.142105263157895	None	31.479608890138593	0.656770553631949	22.659802130898022	33.022359208523596	4.71715162006526	-123.66789334237063	25	119	NA	14
APS36057	None	D15	Male	CP	GP 2	Old Danville Highway Barn	30.627224144437644	No	-102.58120768881982	144	21.278947368421054	None	31.479608890138593	0.656770553631949	23.153257229832576	34.0092694063927	8.721867581675358	-111.30307527049519	34	110	NA	15
APS36057	None	D16	Male	CP	GP 2	Old Danville Highway Barn	30.627224144437644	No	-137.78804470556258	144	21.41578947368421	None	31.479608890138593	0.656770553631949	21.67289193302892	33.51581430745814	4.2717010692262045	-142.05974577478878	21	123	NA	16
APS36057	None	D17	Male	CP	GP 2	Old Danville Highway Barn	30.627224144437644	No	-81.02935886081374	144	21.55263157894737	None	31.479608890138593	0.656770553631949	23.153257229832576	36.476544901065445	11.247843876881792	-92.27720273769553	36	108	NA	17
APS36057	None	D18	Male	CP	GP 2	Old Danville Highway Barn	30.627224144437644	No	-67.2098527420923	144	21.689473684210526	None	31.479608890138593	0.656770553631949	22.166347031963475	34.0092694063927	8.836360569085501	-76.0462133111778	45	99	NA	18
APS36057	None	D19	Male	CP	GP 2	Old Danville Highway Barn	30.627224144437644	No	-94.35531118958086	144	21.826315789473686	None	31.479608890138593	0.656770553631949	23.153257229832576	32.52890410958904	2.3576149583029538	-96.7129261478838	16	128	NA	19
APS36057	Secondary + 1	D22	Male	CP	GP 2	Old Danville Highway Barn	30.627224144437644	Yes	-65.32646256506135	144	22.9	None	31.479608890138593	0.656770553631949	23.068621745788672	33.99113323124043	13.213513754847513	-78.53997631990886	55	89	209	22
APS36057	Secondary + 2	D23	Male	CP	GP 2	Old Danville Highway Barn	30.627224144437644	Yes	-62.347000022948016	144	23.1	None	31.479608890138593	0.656770553631949	22.572143950995407	34.984088820826955	10.840425117947783	-73.1874251408958	58	86	165	23
APS36057	Secondary + 3	D24	Male	CP	GP 2	Old Danville Highway Barn	30.627224144437644	Yes	-77.4098384302987	144	23	None	31.479608890138593	0.656770553631949	23.068621745788672	32.9981776416539	3.2514631557907268	-80.66130158608944	21	123	NA	24
APS36057	None	D25	Male	CP	GP 2	Old Danville Highway Barn	30.627224144437644	No	-69.54736783305522	144	22.900000000000002	None	31.479608890138593	0.656770553631949	23.56509954058193	34.48761102603369	6.49612958807037	-76.0434974211256	29	115	NA	25
APS36057	None	D26	Male	CP	GP 2	Old Danville Highway Barn	30.627224144437644	No	-136.91632642417312	144	22.8	None	31.479608890138593	0.656770553631949	22.572143950995407	32.9981776416539	1.423883767654835	-138.34021019182796	8	136	NA	26
APS36057	D27	D27	Male	CP	GP 2	Old Danville Highway Barn	30.627224144437644	Yes	-124.58466201375965	144	22.700000000000003	None	31.479608890138593	0.656770553631949	22.075666156202143	32.00522205206738	3.232886861816493	-127.81754887557615	22	122	NA	27
APS36057	D28	D28	Male	CP	GP 2	Old Danville Highway Barn	30.627224144437644	Yes	-28.993572120957218	144	22.6	None	31.479608890138593	0.656770553631949	22.075666156202143	34.984088820826955	8.938540553914962	-37.93211267487218	49	95	178	28
APS36057	None	D29	Male	CP	GP 2	Old Danville Highway Barn	30.627224144437644	No	-134.18515242723592	144	22.275000000000002	None	31.479608890138593	0.656770553631949	22.572143950995407	32.00522205206738	1.4880703220726383	-135.67322274930856	9	135	NA	29
APS36057	None	D30	Male	CP	GP 2	Old Danville Highway Barn	30.627224144437644	No	-89.65873999232015	144	21.950000000000003	None	31.479608890138593	0.656770553631949	23.068621745788672	32.501699846860646	5.962399909769682	-95.62113990208982	31	113	NA	30
APS36057	None	D31	Male	CP	GP 2	Old Danville Highway Barn	30.627224144437644	No	-130.21253570441817	144	21.625	None	31.479608890138593	0.656770553631949	22.075666156202143	31.50874425727412	1.101290046581794	-131.31382575099997	12	132	NA	31
APS36057	None	D32	Male	CP	GP 2	Old Danville Highway Barn	30.627224144437644	No	-98.01778767991588	144	21.3	None	31.479608890138593	0.656770553631949	21.57918836140888	32.00522205206738	1.836037060630997	-99.85382474054687	17	127	NA	32
APS36103	Basal TC-1	D-5	Female	CS	GP 1	Old Danville Highway Barn	32.00373201722607	Yes	-56.87239703649346	144	18.35	None	31.424405736571426	0.8526562900537087	22.72299822487769	36.7407379024693	24.68013061523703	-81.55252765173049	73	71	NA	-5
APS36103	Basal TC	D-4	Female	CS	GP 1	Old Danville Highway Barn	32.00373201722607	Yes	-181.22126254860902	144	19.1	Secondary	31.424405736571426	0.8526562900537087	14.712861266253917	35.73947078264133	8.976222642371031	-190.19748519098005	38	106	207	-4
APS36103	Basal TC + 1	D-3	Female	CS	GP 1	Old Danville Highway Barn	32.00373201722607	Yes	9.892094513635694	144	20.7	None	31.424405736571426	0.8526562900537087	27.228700264103562	36.7407379024693	30.400534538382818	-20.508440024747124	85	59	108	-3
APS36103	Pre	D-2	Female	CS	GP 1	Old Danville Highway Barn	32.00373201722607	Yes	-27.078742682248322	144	21.933333333333334	None	31.424405736571426	0.8526562900537087	24.224898904619646	35.73947078264133	23.11982958962337	-50.19857227187169	65	79	NA	-2
APS36103	Primary - 1	D-1	Female	CS	GP 1	Old Danville Highway Barn	32.00373201722607	Yes	18.905300872903133	144	23.166666666666664	None	31.424405736571426	0.8526562900537087	26.728066704189576	36.7407379024693	34.43914834842441	-15.53384747552128	101	43	NA	-1
APS36103	Primary	D0	Female	CS	GP 1	Old Danville Highway Barn	32.00373201722607	Yes	59.715096332919614	144	24.4	None	31.424405736571426	0.8526562900537087	24.224898904619646	37.24137146238328	74.16507057690777	-14.44997424398815	127	17	293	0
APS36103	Primary + 1	D1	Female	CS	GP 1	Old Danville Highway Barn	32.00373201722607	Yes	45.94491995070544	144	21.9	None	31.424405736571426	0.8526562900537087	31.233768743415453	36.7407379024693	46.59936216377754	-0.6544422130721042	135	9	194	1
APS36103	Primary + 2	D2	Female	CS	GP 1	Old Danville Highway Barn	32.00373201722607	Yes	-18.315903166293886	144	23.4	None	31.424405736571426	0.8526562900537087	25.22616602444762	36.7407379024693	23.435160188925806	-41.75106335521969	84	60	142	2
APS36103	Primary + 3	D3	Female	CS	GP 1	Old Danville Highway Barn	32.00373201722607	Yes	7.054603622755193	144	23.74736842105263	None	31.424405736571426	0.8526562900537087	28.73060094384552	37.24137146238328	18.158439742826708	-11.103836120071515	90	54	37	3
APS36103	None	D4	Female	CS	GP 1	Old Danville Highway Barn	32.00373201722607	No	21.742791763783607	144	24.094736842105263	None	31.424405736571426	0.8526562900537087	28.73060094384552	36.24010434255531	28.84180814700384	-7.099016383220231	116	28	30	4
APS36103	None	D5	Female	CS	GP 1	Old Danville Highway Barn	32.00373201722607	No	-72.22823009302316	144	24.44210526315789	None	31.424405736571426	0.8526562900537087	23.223631784791678	35.73947078264133	7.749744074508023	-79.97797416753117	30	114	23	5
APS36103	None	D6	Female	CS	GP 1	Old Danville Highway Barn	32.00373201722607	No	-53.20035000123636	144	24.789473684210524	None	31.424405736571426	0.8526562900537087	22.72299822487769	35.73947078264133	15.93630783580901	-69.13665783704536	67	77	NA	6
APS36103	None	D7	Female	CS	GP 1	Old Danville Highway Barn	32.00373201722607	No	-42.35112012434036	144	25.136842105263156	None	31.424405736571426	0.8526562900537087	24.725532464533636	36.7407379024693	15.127107340134307	-57.47822746447467	59	85	NA	7
APS36103	None	D8	Female	CS	GP 1	Old Danville Highway Barn	32.00373201722607	No	-58.70842055412201	144	25.48421052631579	None	31.424405736571426	0.8526562900537087	23.72426534470566	34.73820366281335	14.658593092463954	-73.36701364658596	62	82	NA	8
APS36103	None	D9	Female	CS	GP 1	Old Danville Highway Barn	32.00373201722607	No	-65.46832532357259	144	25.83157894736842	None	31.424405736571426	0.8526562900537087	23.223631784791678	36.24010434255531	17.740111914481943	-83.20843723805453	64	80	NA	9
APS36103	None	D10	Female	CS	GP 1	Old Danville Highway Barn	32.00373201722607	No	-38.428706245770286	144	26.178947368421053	None	31.424405736571426	0.8526562900537087	23.72426534470566	36.7407379024693	18.13255921604658	-56.561265461816866	85	59	NA	10
APS36103	None	D11	Female	CS	GP 1	Old Danville Highway Barn	32.00373201722607	No	-92.09066632918659	144	26.526315789473685	None	31.424405736571426	0.8526562900537087	22.72299822487769	35.73947078264133	9.760067489343838	-101.85073381853043	54	90	NA	11
APS36103	None	D12	Female	CS	GP 1	Old Danville Highway Barn	32.00373201722607	No	-76.4844664293439	144	26.873684210526314	None	31.424405736571426	0.8526562900537087	23.223631784791678	35.73947078264133	11.519499182788431	-88.00396561213232	65	79	NA	12
APS36103	None	D13	Female	CS	GP 1	Old Danville Highway Barn	32.00373201722607	No	-123.21961051443431	144	27.221052631578946	None	31.424405736571426	0.8526562900537087	22.72299822487769	35.238837222727334	7.698507899025979	-130.9181184134603	33	111	NA	13
APS36103	None	D14	Female	CS	GP 1	Old Danville Highway Barn	32.00373201722607	No	-75.14917659834131	144	27.568421052631578	None	31.424405736571426	0.8526562900537087	24.224898904619646	35.73947078264133	6.376420770452573	-81.52559736879388	42	102	NA	14
APS36103	None	D15	Female	CS	GP 1	Old Danville Highway Barn	32.00373201722607	No	-71.22676271977122	144	27.91578947368421	None	31.424405736571426	0.8526562900537087	22.72299822487769	35.73947078264133	13.002158628061677	-84.2289213478329	58	86	NA	15
APS36103	None	D16	Female	CS	GP 1	Old Danville Highway Barn	32.00373201722607	No	-138.32507672765104	144	28.263157894736842	None	31.424405736571426	0.8526562900537087	22.222364664963703	35.238837222727334	3.326071631233734	-141.65114835888477	17	127	NA	16
APS36103	None	D17	Female	CS	GP 1	Old Danville Highway Barn	32.00373201722607	No	-63.63230180594404	144	28.610526315789475	None	31.424405736571426	0.8526562900537087	22.72299822487769	35.73947078264133	13.033853188939059	-76.66615499488309	48	96	NA	17
APS36103	None	D18	Female	CS	GP 1	Old Danville Highway Barn	32.00373201722607	No	-116.1258832872331	144	28.957894736842107	None	31.424405736571426	0.8526562900537087	22.222364664963703	35.73947078264133	5.207517290247079	-121.33340057748018	29	115	NA	18
APS36103	None	D19	Female	CS	GP 1	Old Danville Highway Barn	32.00373201722607	No	-104.27518603708518	144	29.305263157894736	None	31.424405736571426	0.8526562900537087	22.222364664963703	36.24010434255531	13.701498104440347	-117.97668414152552	48	96	NA	19
APS36103	Secondary - 1	D20	Female	CS	GP 1	Old Danville Highway Barn	32.00373201722607	Yes	-70.22529534651929	144	29.652631578947368	None	31.424405736571426	0.8526562900537087	23.223631784791678	36.24010434255531	18.381351425124873	-88.60664677164417	46	98	NA	20
APS36103	Secondary	D21	Female	CS	GP 1	Old Danville Highway Barn	32.00373201722607	Yes	-235.30050070421362	144	30	D+S1	31.424405736571426	0.8526562900537087	14.712861266253917	36.7407379024693	10.34373191232923	-245.64423261654287	41	103	116	21
APS36103	Secondary + 1	D22	Female	CS	GP 1	Old Danville Highway Barn	32.00373201722607	Yes	-65.46832532357259	144	29.4	None	31.424405736571426	0.8526562900537087	22.222364664963703	36.7407379024693	21.457056213045625	-86.92538153661822	63	81	92	22
APS36103	Secondary + 2	D23	Female	CS	GP 1	Old Danville Highway Barn	32.00373201722607	Yes	-106.1112095547137	144	31.7	None	31.424405736571426	0.8526562900537087	22.72299822487769	36.24010434255531	11.383757636712264	-117.49496719142597	42	102	80	23
APS36103	Secondary + 3	D24	Female	CS	GP 1	Old Danville Highway Barn	32.00373201722607	Yes	-54.53563983223893	144	31.48	None	31.424405736571426	0.8526562900537087	24.224898904619646	36.7407379024693	14.658068214385723	-69.19370804662465	49	95	NA	24
APS36103	None	D25	Female	CS	GP 1	Old Danville Highway Barn	32.00373201722607	No	-89.16971982386843	144	31.26	None	31.424405736571426	0.8526562900537087	22.222364664963703	37.24137146238328	13.476486909829273	-102.64620673369771	40	104	NA	25
APS36103	None	D26	Female	CS	GP 1	Old Danville Highway Barn	32.00373201722607	No	-133.73501793357966	144	31.04	None	31.424405736571426	0.8526562900537087	22.222364664963703	35.238837222727334	7.993772005645532	-141.72878993922518	32	112	NA	26
APS36103	D27	D27	Female	CS	GP 1	Old Danville Highway Barn	32.00373201722607	Yes	-72.47859693633617	144	30.82	None	31.424405736571426	0.8526562900537087	22.222364664963703	36.7407379024693	19.5375770809794	-92.01617401731556	63	81	NA	27
APS36103	D28	D28	Female	CS	GP 1	Old Danville Highway Barn	32.00373201722607	Yes	-98.18292618313586	144	30.6	None	31.424405736571426	0.8526562900537087	23.223631784791678	35.73947078264133	11.120712969048329	-109.30363915218419	46	98	99	28
APS36103	None	D29	Female	CS	GP 1	Old Danville Highway Barn	32.00373201722607	No	-154.93274400074566	144	NA	None	31.424405736571426	0.8526562900537087	22.222364664963703	34.73820366281335	6.311457014463111	-161.24420101520877	23	121	NA	29
APS36103	None	D30	Female	CS	GP 1	Old Danville Highway Barn	32.00373201722607	No	-58.958787397435	144	NA	None	31.424405736571426	0.8526562900537087	22.222364664963703	35.238837222727334	18.241370479186152	-77.20015787662115	77	67	NA	30
APS36103	None	D31	Female	CS	GP 1	Old Danville Highway Barn	32.00373201722607	No	-61.71282267387783	144	NA	None	31.424405736571426	0.8526562900537087	21.721731105049717	36.24010434255531	18.324826093623813	-80.03764876750165	77	67	NA	31
APS36103	None	D32	Female	CS	GP 1	Old Danville Highway Barn	32.00373201722607	No	-96.01308020775667	144	NA	None	31.424405736571426	0.8526562900537087	22.222364664963703	35.73947078264133	9.74052587473917	-105.75360608249585	47	97	NA	32
APS36103	None	D33	Female	CS	GP 1	Old Danville Highway Barn	32.00373201722607	No	-162.61066052901052	144	NA	None	31.424405736571426	0.8526562900537087	22.222364664963703	35.73947078264133	5.495917606612928	-168.10657813562344	17	127	NA	33
APS36103	None	D34	Female	CS	GP 1	Old Danville Highway Barn	32.00373201722607	No	-50.27940349591821	144	NA	None	31.424405736571426	0.8526562900537087	22.222364664963703	35.238837222727334	16.739169419308244	-67.01857291522646	77	67	NA	34
APS36106	Basal TC-1	D-5	Female	CP+S	GP 1	Warriors Mark Farmhouse	30.55661416817231	Yes	58.38012179254448	144	25.1	None	31.08573493271189	0.5520777067550579	29.511411042944786	37.46723926380368	59.1193421885626	-0.7392203960181161	135	9	NA	-5
APS36106	Basal TC	D-4	Female	CP+S	GP 1	Warriors Mark Farmhouse	30.55661416817231	Yes	-77.310456704388	144	25.4	Dual	31.08573493271189	0.5520777067550579	16.0859509202454	34.98104294478528	16.625470755480553	-93.93592745986857	63	81	200	-4
APS36106	Basal TC + 1	D-3	Female	CP+S	GP 1	Warriors Mark Farmhouse	30.55661416817231	Yes	52.41205725266718	144	27.5	None	31.08573493271189	0.5520777067550579	29.014171779141105	37.46723926380368	56.50402845933483	-4.091971206667655	111	33	108	-3
APS36106	Pre	D-2	Female	CP+S	GP 1	Warriors Mark Farmhouse	30.55661416817231	Yes	49.09646584162424	144	27.1	None	31.08573493271189	0.5520777067550579	28.019693251533745	35.97552147239264	50.68995146167293	-1.5934856200486947	132	12	NA	-2
APS36106	Primary - 1	D-1	Female	CP+S	GP 1	Warriors Mark Farmhouse	30.55661416817231	Yes	19.919261424446333	144	26.7	None	31.08573493271189	0.5520777067550579	25.53349693251534	35.47828220858896	42.871160959855835	-22.951899535409503	96	48	NA	-1
APS36106	Primary	D0	Female	CP+S	GP 1	Warriors Mark Farmhouse	30.55661416817231	Yes	53.65540403180829	144	26.3	D+P1	31.08573493271189	0.5520777067550579	27.522453987730064	38.958957055214725	61.20337884880119	-7.547974816992899	114	30	178	0
APS36106	Primary + 1	D1	Female	CP+S	GP 1	Warriors Mark Farmhouse	30.55661416817231	Yes	82.83260844898619	144	28.4	None	31.08573493271189	0.5520777067550579	31.00312883435583	36.472760736196314	82.83260844898619	0	144	0	167	1
APS36106	Primary + 2	D2	Female	CP+S	GP 1	Warriors Mark Farmhouse	30.55661416817231	Yes	96.0120843078819	144	26.3	None	31.08573493271189	0.5520777067550579	32.992085889570554	36.97	96.0120843078819	0	144	0	142	2
APS36106	Primary + 3	D3	Female	CP+S	GP 1	Warriors Mark Farmhouse	30.55661416817231	Yes	92.8622724673911	144	26.63684210526316	None	31.08573493271189	0.5520777067550579	32.49484662576687	37.96447852760736	92.8622724673911	0	144	0	37	3
APS36106	None	D4	Female	CP+S	GP 1	Warriors Mark Farmhouse	30.55661416817231	No	58.21434222199233	144	26.973684210526315	None	31.08573493271189	0.5520777067550579	23.047300613496933	36.472760736196314	73.61826694040893	-15.403924718416597	126	18	30	4
APS36106	None	D5	Female	CP+S	GP 1	Warriors Mark Farmhouse	30.55661416817231	No	11.796062467391117	144	27.310526315789474	None	31.08573493271189	0.5520777067550579	23.047300613496933	33.98656441717792	35.14383122937768	-23.34776876198657	108	36	23	5
APS36106	None	D6	Female	CP+S	GP 1	Warriors Mark Farmhouse	30.55661416817231	No	-58.41158566144321	144	27.647368421052633	None	31.08573493271189	0.5520777067550579	23.047300613496933	32.992085889570554	7.419585037326568	-65.83117069876978	44	100	NA	6
APS36106	None	D7	Female	CP+S	GP 1	Warriors Mark Farmhouse	30.55661416817231	No	-18.70737851420396	144	27.984210526315792	None	31.08573493271189	0.5520777067550579	22.55006134969325	34.98104294478528	22.88793503685556	-41.59531355105952	87	57	NA	7
APS36106	None	D8	Female	CP+S	GP 1	Warriors Mark Farmhouse	30.55661416817231	No	-57.334018452854245	144	28.321052631578947	None	31.08573493271189	0.5520777067550579	23.544539877300615	33.48932515337423	8.794888225326698	-66.12890667818094	48	96	NA	8
