"","Bat_ID","DateTime","NumberDate","Temperature","ExperimentDay"
"132","APS36021",2025-09-01 11:50:01,1756727401,33.9064038843971,"D-8"
"133","APS36021",2025-09-01 12:00:01,1756728001,33.4028635090215,"D-8"
"134","APS36021",2025-09-01 12:10:01,1756728601,33.9064038843971,"D-8"
"135","APS36021",2025-09-01 12:20:01,1756729201,34.4099442597727,"D-8"
"136","APS36021",2025-09-01 12:30:01,1756729801,33.9064038843971,"D-8"
"137","APS36021",2025-09-01 12:40:01,1756730401,36.4241057612751,"D-8"
"138","APS36021",2025-09-01 12:50:01,1756731001,36.4241057612751,"D-8"
"139","APS36021",2025-09-01 13:00:01,1756731601,36.4241057612751,"D-8"
"140","APS36021",2025-09-01 13:10:01,1756732201,35.4170250105239,"D-8"
"141","APS36021",2025-09-01 13:20:01,1756732801,35.4170250105239,"D-8"
"142","APS36021",2025-09-01 13:30:01,1756733401,35.4170250105239,"D-8"
"143","APS36021",2025-09-01 13:40:01,1756734001,35.4170250105239,"D-8"
"144","APS36021",2025-09-01 13:50:01,1756734601,34.9134846351483,"D-8"
"145","APS36021",2025-09-01 14:00:01,1756735201,34.9134846351483,"D-7"
"146","APS36021",2025-09-01 14:10:01,1756735801,34.4099442597727,"D-7"
"147","APS36021",2025-09-01 14:20:01,1756736401,33.9064038843971,"D-7"
"148","APS36021",2025-09-01 14:30:01,1756737001,34.4099442597727,"D-7"
"149","APS36021",2025-09-01 14:40:01,1756737601,34.4099442597727,"D-7"
"150","APS36021",2025-09-01 14:50:01,1756738201,34.4099442597727,"D-7"
"151","APS36021",2025-09-01 15:00:01,1756738801,34.4099442597727,"D-7"
"152","APS36021",2025-09-01 15:10:01,1756739401,34.9134846351483,"D-7"
"153","APS36021",2025-09-01 15:20:01,1756740001,35.4170250105239,"D-7"
"154","APS36021",2025-09-01 15:30:01,1756740601,34.9134846351483,"D-7"
"155","APS36021",2025-09-01 15:40:01,1756741201,35.9205653858995,"D-7"
"156","APS36021",2025-09-01 15:50:01,1756741801,36.4241057612751,"D-7"
"157","APS36021",2025-09-01 16:00:01,1756742401,36.9276461366507,"D-7"
"158","APS36021",2025-09-01 16:10:01,1756743001,34.4099442597727,"D-7"
"159","APS36021",2025-09-01 16:20:01,1756743601,33.4028635090215,"D-7"
"160","APS36021",2025-09-01 16:30:01,1756744201,34.4099442597727,"D-7"
"161","APS36021",2025-09-01 16:40:01,1756744801,33.4028635090215,"D-7"
"162","APS36021",2025-09-01 16:50:01,1756745401,33.9064038843971,"D-7"
"163","APS36021",2025-09-01 17:00:01,1756746001,34.9134846351483,"D-7"
"164","APS36021",2025-09-01 17:10:01,1756746601,36.9276461366507,"D-7"
"165","APS36021",2025-09-01 17:20:01,1756747201,35.4170250105239,"D-7"
"166","APS36021",2025-09-01 17:30:01,1756747801,35.4170250105239,"D-7"
"167","APS36021",2025-09-01 17:40:01,1756748401,34.9134846351483,"D-7"
"168","APS36021",2025-09-01 17:50:01,1756749001,35.4170250105239,"D-7"
"169","APS36021",2025-09-01 18:00:01,1756749601,34.9134846351483,"D-7"
"170","APS36021",2025-09-01 18:10:01,1756750201,35.4170250105239,"D-7"
"171","APS36021",2025-09-01 18:20:01,1756750801,35.4170250105239,"D-7"
"172","APS36021",2025-09-01 18:30:01,1756751401,34.9134846351483,"D-7"
"173","APS36021",2025-09-01 18:40:01,1756752001,32.8993231336459,"D-7"
"174","APS36021",2025-09-01 18:50:01,1756752601,33.4028635090215,"D-7"
"175","APS36021",2025-09-01 19:00:01,1756753201,34.4099442597727,"D-7"
"176","APS36021",2025-09-01 19:10:01,1756753801,33.4028635090215,"D-7"
"177","APS36021",2025-09-01 19:20:01,1756754401,34.9134846351483,"D-7"
"178","APS36021",2025-09-01 19:30:01,1756755001,33.9064038843971,"D-7"
"179","APS36021",2025-09-01 19:40:01,1756755601,34.4099442597727,"D-7"
"180","APS36021",2025-09-01 19:50:01,1756756201,33.4028635090215,"D-7"
"181","APS36021",2025-09-01 20:00:01,1756756801,34.4099442597727,"D-7"
"182","APS36021",2025-09-01 20:10:01,1756757401,33.9064038843971,"D-7"
"183","APS36021",2025-09-01 20:20:01,1756758001,32.8993231336459,"D-7"
