Timestamp for sample frequency every 1 min,Temperature (°C),Relative Humidity (%)
2025-09-04 10:00:00,12.9050,85.6125
2025-09-04 10:01:00,12.9150,85.8400
2025-09-04 10:02:00,12.9125,85.5800
2025-09-04 10:03:00,12.9150,85.6875
2025-09-04 10:04:00,12.9375,85.9100
2025-09-04 10:05:00,12.8925,85.4900
2025-09-04 10:06:00,12.9150,85.8175
2025-09-04 10:07:00,12.9150,86.0300
2025-09-04 10:08:00,12.9250,85.6975
2025-09-04 10:09:00,12.9175,85.8425
2025-09-04 10:10:00,12.8925,85.7100
2025-09-04 10:11:00,12.9200,85.6525
2025-09-04 10:12:00,12.9150,85.4600
2025-09-04 10:13:00,12.9100,85.6750
2025-09-04 10:14:00,12.9250,85.7800
2025-09-04 10:15:00,12.9175,85.7300
2025-09-04 10:16:00,12.9225,85.5725
2025-09-04 10:17:00,12.9025,85.5275
2025-09-04 10:18:00,12.8950,85.4000
2025-09-04 10:19:00,12.9225,85.3350
2025-09-04 10:20:00,12.9050,85.4450
2025-09-04 10:21:00,12.8925,85.5150
2025-09-04 10:22:00,12.8900,85.5450
2025-09-04 10:23:00,12.8725,85.5950
2025-09-04 10:24:00,12.9000,85.5550
2025-09-04 10:25:00,12.8925,85.4425
2025-09-04 10:26:00,12.9150,85.6350
2025-09-04 10:27:00,12.9150,85.6275
2025-09-04 10:28:00,12.9200,85.7400
2025-09-04 10:29:00,12.8850,85.6100
2025-09-04 10:30:00,12.8975,85.8900
2025-09-04 10:31:00,12.9025,85.4475
2025-09-04 10:32:00,12.9025,85.7875
2025-09-04 10:33:00,12.9025,85.7125
2025-09-04 10:34:00,12.9150,85.5400
2025-09-04 10:35:00,12.9125,85.6650
2025-09-04 10:36:00,12.9050,86.1200
2025-09-04 10:37:00,12.9150,85.7650
2025-09-04 10:38:00,12.9175,85.6950
2025-09-04 10:39:00,12.9175,85.8725
2025-09-04 10:40:00,12.9050,86.0250
2025-09-04 10:41:00,12.9200,85.8600
2025-09-04 10:42:00,12.9650,85.7200
2025-09-04 10:43:00,12.9350,85.5375
2025-09-04 10:44:00,12.9375,85.5800
2025-09-04 10:45:00,12.9300,85.7725
2025-09-04 10:46:00,12.9150,85.4325
2025-09-04 10:47:00,12.9250,86.0125
2025-09-04 10:48:00,12.9525,86.1175
2025-09-04 10:49:00,12.9550,85.8800
2025-09-04 10:50:00,12.9300,85.7275
2025-09-04 10:51:00,12.9400,85.8100
2025-09-04 10:52:00,12.9400,85.3750
2025-09-04 10:53:00,12.9400,85.6525
2025-09-04 10:54:00,12.9400,85.6950
2025-09-04 10:55:00,12.9925,85.9425
2025-09-04 10:56:00,13.1025,84.7975
2025-09-04 10:57:00,13.0700,85.0950
2025-09-04 10:58:00,13.0450,84.9450
2025-09-04 10:59:00,13.0125,84.8125
2025-09-04 11:00:00,12.9700,85.1575
2025-09-04 11:01:00,12.9350,85.1425
2025-09-04 11:02:00,12.9275,85.2125
2025-09-04 11:03:00,12.9300,85.5525
2025-09-04 11:04:00,12.9125,85.2975
2025-09-04 11:05:00,12.8875,85.0950
2025-09-04 11:06:00,12.8825,85.1925
2025-09-04 11:07:00,12.8825,85.2350
2025-09-04 11:08:00,12.8775,85.4950
2025-09-04 11:09:00,12.8850,85.7175
2025-09-04 11:10:00,12.8825,85.3150
2025-09-04 11:11:00,12.8650,85.9650
2025-09-04 11:12:00,12.8725,85.8850
2025-09-04 11:13:00,12.8825,85.6850
2025-09-04 11:14:00,12.8875,85.6550
2025-09-04 11:15:00,12.8750,85.5650
2025-09-04 11:16:00,12.8625,85.5400
2025-09-04 11:17:00,12.8875,85.8850
2025-09-04 11:18:00,12.8675,85.9500
2025-09-04 11:19:00,12.8800,85.7900
2025-09-04 11:20:00,12.8800,85.4675
2025-09-04 11:21:00,12.8550,85.5350
2025-09-04 11:22:00,12.8850,85.6525
2025-09-04 11:23:00,12.8650,85.5600
2025-09-04 11:24:00,12.8675,85.8200
2025-09-04 11:25:00,12.8825,85.8300
2025-09-04 11:26:00,12.8775,85.6600
2025-09-04 11:27:00,12.8725,85.6475
2025-09-04 11:28:00,12.8550,85.6450
2025-09-04 11:29:00,12.8675,85.6450
2025-09-04 11:30:00,12.8825,85.7400
2025-09-04 11:31:00,12.8650,85.9750
2025-09-04 11:32:00,12.8725,85.9500
2025-09-04 11:33:00,12.9025,85.9650
2025-09-04 11:34:00,12.9150,85.8400
2025-09-04 11:35:00,12.9175,85.7450
2025-09-04 11:36:00,12.9125,85.7650
2025-09-04 11:37:00,12.9300,85.7400
2025-09-04 11:38:00,12.9325,85.5950
2025-09-04 11:39:00,12.9050,85.4925
2025-09-04 11:40:00,12.9175,85.6725
2025-09-04 11:41:00,12.8825,85.5325
2025-09-04 11:42:00,12.8850,85.6125
2025-09-04 11:43:00,12.8875,85.7325
2025-09-04 11:44:00,12.8850,85.6225
2025-09-04 11:45:00,12.8725,85.7350
2025-09-04 11:46:00,12.8925,85.7425
2025-09-04 11:47:00,12.8650,86.0775
2025-09-04 11:48:00,12.8925,85.6150
2025-09-04 11:49:00,12.8575,85.6775
2025-09-04 11:50:00,12.8825,85.6575
2025-09-04 11:51:00,12.8925,85.9150
2025-09-04 11:52:00,12.8725,85.5900
2025-09-04 11:53:00,12.8650,85.9575
2025-09-04 11:54:00,12.8775,86.0050
2025-09-04 11:55:00,12.8625,85.9400
2025-09-04 11:56:00,12.8850,86.0000
2025-09-04 11:57:00,12.8925,85.9350
2025-09-04 11:58:00,12.9000,85.6475
2025-09-04 11:59:00,12.8850,85.7675
2025-09-04 12:00:00,12.8800,86.1400
2025-09-04 12:01:00,12.9025,85.7375
2025-09-04 12:02:00,12.9050,86.1475
2025-09-04 12:03:00,12.8825,85.9225
2025-09-04 12:04:00,12.9425,86.2050
2025-09-04 12:05:00,12.9300,85.5950
2025-09-04 12:06:00,12.9250,86.0950
2025-09-04 12:07:00,12.9250,85.9825
2025-09-04 12:08:00,12.9300,86.0700
2025-09-04 12:09:00,12.9375,85.5975
2025-09-04 12:10:00,12.9150,85.9325
2025-09-04 12:11:00,12.8725,85.8775
2025-09-04 12:12:00,12.9200,86.0225
2025-09-04 12:13:00,12.9150,85.8325
2025-09-04 12:14:00,12.8925,85.4400
2025-09-04 12:15:00,12.8950,85.8275
2025-09-04 12:16:00,12.8850,85.6200
2025-09-04 12:17:00,12.8725,85.7175
2025-09-04 12:18:00,12.9125,85.8550
2025-09-04 12:19:00,12.8900,85.6550
2025-09-04 12:20:00,12.8850,86.0050
2025-09-04 12:21:00,12.8825,85.9600
2025-09-04 12:22:00,12.9050,85.7400
2025-09-04 12:23:00,12.9100,85.8025
2025-09-04 12:24:00,12.9050,86.0700
2025-09-04 12:25:00,12.9025,86.0150
2025-09-04 12:26:00,12.9250,85.9975
2025-09-04 12:27:00,12.9150,86.0050
2025-09-04 12:28:00,12.9250,85.8750
2025-09-04 12:29:00,12.9225,85.9250
2025-09-04 12:30:00,12.9250,85.9750
2025-09-04 12:31:00,12.9400,86.0675
2025-09-04 12:32:00,12.9150,85.8200
2025-09-04 12:33:00,12.9300,85.6725
2025-09-04 12:34:00,12.9200,85.6600
2025-09-04 12:35:00,12.9225,85.6350
2025-09-04 12:36:00,12.9500,85.6925
2025-09-04 12:37:00,12.9150,85.8775
2025-09-04 12:38:00,12.9050,85.7000
2025-09-04 12:39:00,12.9050,86.0800
2025-09-04 12:40:00,12.9125,86.0825
2025-09-04 12:41:00,12.9200,85.9025
2025-09-04 12:42:00,12.9325,85.7075
2025-09-04 12:43:00,12.9400,85.5625
2025-09-04 12:44:00,12.9175,85.9175
2025-09-04 12:45:00,12.9250,85.7375
2025-09-04 12:46:00,12.9150,85.7075
2025-09-04 12:47:00,12.9250,85.6600
2025-09-04 12:48:00,12.9250,85.8025
2025-09-04 12:49:00,12.9275,85.8575
2025-09-04 12:50:00,12.9200,85.6275
2025-09-04 12:51:00,12.9300,85.8100
2025-09-04 12:52:00,12.8925,85.8375
2025-09-04 12:53:00,12.9525,86.6025
2025-09-04 12:54:00,13.1275,85.1500
2025-09-04 12:55:00,13.1300,85.4300
2025-09-04 12:56:00,13.0975,85.4600
2025-09-04 12:57:00,13.0950,85.2700
2025-09-04 12:58:00,13.0725,85.1125
2025-09-04 12:59:00,13.0450,84.9925
2025-09-04 13:00:00,13.0175,85.4025
2025-09-04 13:01:00,13.0250,85.0475
2025-09-04 13:02:00,13.0125,85.1850
2025-09-04 13:03:00,12.9950,85.3050
2025-09-04 13:04:00,13.0125,85.3100
2025-09-04 13:05:00,13.0125,85.3100
2025-09-04 13:06:00,13.0000,85.7575
2025-09-04 13:07:00,12.9900,85.6850
2025-09-04 13:08:00,12.9950,85.7475
2025-09-04 13:09:00,13.0450,85.3450
2025-09-04 13:10:00,13.0325,85.3150
2025-09-04 13:11:00,13.0050,85.4425
2025-09-04 13:12:00,12.9950,85.4250
2025-09-04 13:13:00,13.0000,85.2950
2025-09-04 13:14:00,12.9950,85.3150
2025-09-04 13:15:00,13.0075,85.5000
2025-09-04 13:16:00,12.9975,85.5475
2025-09-04 13:17:00,13.0050,85.6125
2025-09-04 13:18:00,12.9925,85.2125
2025-09-04 13:19:00,13.0075,85.6225
2025-09-04 13:20:00,12.9850,85.1975
2025-09-04 13:21:00,12.9950,85.3375
2025-09-04 13:22:00,12.9975,85.5600
2025-09-04 13:23:00,12.9825,85.4350
2025-09-04 13:24:00,12.9850,85.4875
2025-09-04 13:25:00,12.9725,85.1375
2025-09-04 13:26:00,12.9675,85.3175
2025-09-04 13:27:00,12.9675,85.3700
2025-09-04 13:28:00,12.9625,85.3800
2025-09-04 13:29:00,12.9700,85.2175
2025-09-04 13:30:00,12.9525,85.4100
2025-09-04 13:31:00,12.9675,85.4100
2025-09-04 13:32:00,12.9775,85.5400
2025-09-04 13:33:00,12.9775,85.7400
2025-09-04 13:34:00,12.9675,85.2825
2025-09-04 13:35:00,12.9800,85.6075
2025-09-04 13:36:00,12.9675,85.2825
2025-09-04 13:37:00,12.9800,85.6075
2025-09-04 13:38:00,13.0425,85.4900
2025-09-04 13:39:00,13.0175,85.4750
2025-09-04 13:40:00,13.0075,85.4625
2025-09-04 13:41:00,13.0075,85.2025
2025-09-04 13:42:00,13.0050,85.3750
2025-09-04 13:43:00,12.9650,85.1775
2025-09-04 13:44:00,12.9775,85.3400
2025-09-04 13:45:00,12.9750,85.3375
2025-09-04 13:46:00,12.9725,85.2750
2025-09-04 13:47:00,12.9675,85.4675
2025-09-04 13:48:00,12.9825,85.6450
2025-09-04 13:49:00,12.9625,85.3475
2025-09-04 13:50:00,12.9750,85.6200
2025-09-04 13:51:00,12.9525,85.4375
2025-09-04 13:52:00,12.9725,85.7550
2025-09-04 13:53:00,12.9725,85.3300
2025-09-04 13:54:00,12.9775,85.8550
2025-09-04 13:55:00,12.9675,85.6025
2025-09-04 13:56:00,12.9975,85.5725
2025-09-04 13:57:00,12.9975,85.2100
2025-09-04 13:58:00,12.9775,85.4750
2025-09-04 13:59:00,12.9800,85.4425
2025-09-04 14:00:00,12.9800,85.5350
2025-09-04 14:01:00,12.9700,85.3450
2025-09-04 14:02:00,12.9525,85.4350
2025-09-04 14:03:00,12.9500,85.4650
2025-09-04 14:04:00,12.9525,85.4700
2025-09-04 14:05:00,12.9550,85.6100
2025-09-04 14:06:00,12.9575,85.7825
2025-09-04 14:07:00,12.9775,85.8075
2025-09-04 14:08:00,12.9950,85.9325
2025-09-04 14:09:00,13.0225,85.9875
2025-09-04 14:10:00,13.0325,85.8450
2025-09-04 14:11:00,13.0200,85.1700
2025-09-04 14:12:00,13.0200,85.4600
2025-09-04 14:13:00,13.0375,85.5000
2025-09-04 14:14:00,13.0250,85.4000
2025-09-04 14:15:00,13.0125,85.5225
2025-09-04 14:16:00,13.0225,85.6300
2025-09-04 14:17:00,13.0150,85.6325
2025-09-04 14:18:00,13.0225,85.6850
2025-09-04 14:19:00,13.0350,85.2275
2025-09-04 14:20:00,13.0350,85.4675
2025-09-04 14:21:00,13.0150,85.4750
2025-09-04 14:22:00,13.0075,85.2425
2025-09-04 14:23:00,13.0425,85.3850
2025-09-04 14:24:00,13.0175,85.4475
2025-09-04 14:25:00,13.0200,85.1925
2025-09-04 14:26:00,13.0250,85.3775
2025-09-04 14:27:00,13.0050,85.3775
2025-09-04 14:28:00,13.0050,85.3100
2025-09-04 14:29:00,13.0225,85.3500
2025-09-04 14:30:00,13.0100,85.4700
2025-09-04 14:31:00,13.0375,85.1225
2025-09-04 14:32:00,13.0200,85.5425
2025-09-04 14:33:00,13.0100,85.2675
2025-09-04 14:34:00,13.0050,85.3050
2025-09-04 14:35:00,13.0125,85.2750
2025-09-04 14:36:00,13.0175,85.4625
2025-09-04 14:37:00,13.0375,85.3850
2025-09-04 14:38:00,13.0225,85.4025
2025-09-04 14:39:00,13.0550,85.6025
2025-09-04 14:40:00,13.0550,85.5300
2025-09-04 14:41:00,13.0325,84.8950
2025-09-04 14:42:00,13.0450,85.3775
2025-09-04 14:43:00,13.0325,85.4175
2025-09-04 14:44:00,13.0125,85.2850
2025-09-04 14:45:00,13.0325,85.2450
2025-09-04 14:46:00,13.0100,85.3425
2025-09-04 14:47:00,13.0325,85.2575
2025-09-04 14:48:00,13.0325,85.4775
2025-09-04 14:49:00,13.0450,85.6000
2025-09-04 14:50:00,13.0475,85.5875
2025-09-04 14:51:00,13.0425,85.6200
2025-09-04 14:52:00,13.0425,85.4025
2025-09-04 14:53:00,13.0375,85.5150
2025-09-04 14:54:00,13.0425,85.3200
2025-09-04 14:55:00,13.0350,85.4600
2025-09-04 14:56:00,13.0400,85.5450
2025-09-04 14:57:00,13.0375,85.3825
2025-09-04 14:58:00,13.0350,85.4775
2025-09-04 14:59:00,13.0225,85.2025
2025-09-04 15:00:00,13.0350,85.2450
2025-09-04 15:01:00,13.0150,85.3450
2025-09-04 15:02:00,13.0350,85.4725
2025-09-04 15:03:00,13.0325,85.3825
2025-09-04 15:04:00,13.0175,85.2825
2025-09-04 15:05:00,13.0150,85.3650
2025-09-04 15:06:00,13.0200,85.0025
2025-09-04 15:07:00,13.0325,85.4100
2025-09-04 15:08:00,13.0150,85.5150
2025-09-04 15:09:00,13.0400,85.0825
2025-09-04 15:10:00,13.0150,85.6350
2025-09-04 15:11:00,13.0325,85.4800
2025-09-04 15:12:00,13.0150,85.2950
2025-09-04 15:13:00,12.9950,85.3450
2025-09-04 15:14:00,13.0150,85.4175
2025-09-04 15:15:00,12.9975,85.3125
2025-09-04 15:16:00,12.9975,85.2075
2025-09-04 15:17:00,12.9950,85.1300
2025-09-04 15:18:00,12.9850,85.2900
2025-09-04 15:19:00,12.9850,85.3550
2025-09-04 15:20:00,12.9800,85.3875
2025-09-04 15:21:00,12.9775,85.3775
2025-09-04 15:22:00,13.0075,85.5500
2025-09-04 15:23:00,13.0100,85.4900
2025-09-04 15:24:00,13.0075,85.4500
2025-09-04 15:25:00,13.0050,85.4175
2025-09-04 15:26:00,13.0200,85.0975
2025-09-04 15:27:00,13.0325,85.7175
2025-09-04 15:28:00,13.0475,85.3150
2025-09-04 15:29:00,13.1675,89.1350
2025-09-04 15:30:00,13.2450,88.1750
2025-09-04 15:31:00,13.2725,86.9300
2025-09-04 15:32:00,13.3200,86.2725
2025-09-04 15:33:00,13.3150,85.9700
2025-09-04 15:34:00,13.3725,85.7600
2025-09-04 15:35:00,13.4400,85.6475
2025-09-04 15:36:00,13.4550,85.5550
2025-09-04 15:37:00,13.4950,85.5100
2025-09-04 15:38:00,13.5200,85.4425
2025-09-04 15:39:00,13.5425,85.4375
2025-09-04 15:40:00,13.5675,85.2975
2025-09-04 15:41:00,13.6200,85.2400
2025-09-04 15:42:00,13.6000,85.1375
2025-09-04 15:43:00,13.6025,85.0825
2025-09-04 15:44:00,13.6550,85.0225
2025-09-04 15:45:00,13.6300,84.9825
2025-09-04 15:46:00,13.6575,84.9025
2025-09-04 15:47:00,13.6450,84.8550
2025-09-04 15:48:00,13.6825,84.8325
2025-09-04 15:49:00,13.6700,84.8275
2025-09-04 15:50:00,13.6725,84.8150
2025-09-04 15:51:00,13.6950,84.8050
2025-09-04 15:52:00,13.6825,84.7550
2025-09-04 15:53:00,13.7000,84.7300
2025-09-04 15:54:00,13.7150,84.7075
2025-09-04 15:55:00,13.7125,84.6800
2025-09-04 15:56:00,13.7025,84.6975
2025-09-04 15:57:00,13.7100,84.6700
2025-09-04 15:58:00,13.7275,84.6625
2025-09-04 15:59:00,13.7275,84.6875
2025-09-04 16:00:00,13.7450,84.6875
2025-09-04 16:01:00,13.7375,84.6775
2025-09-04 16:02:00,13.7400,84.7500
2025-09-04 16:03:00,13.7425,84.8450
2025-09-04 16:04:00,13.8825,85.5250
2025-09-04 16:05:00,14.7150,83.6075
2025-09-04 16:06:00,14.9175,83.0575
2025-09-04 16:07:00,15.0175,82.7950
2025-09-04 16:08:00,13.8825,85.5250
2025-09-04 16:09:00,14.7150,83.6075
2025-09-04 16:10:00,14.9175,83.0575
2025-09-04 16:11:00,15.0175,82.7950
2025-09-04 16:12:00,15.1050,82.5925
2025-09-04 16:13:00,15.1750,82.3800
2025-09-04 16:14:00,15.2425,82.1875
2025-09-04 16:15:00,15.3025,82.0375
2025-09-04 16:16:00,15.3125,81.9375
2025-09-04 16:17:00,15.3550,81.7800
2025-09-04 16:18:00,15.3600,81.6775
2025-09-04 16:19:00,15.3850,81.5725
2025-09-04 16:20:00,15.3950,81.4750
2025-09-04 16:21:00,15.3750,81.3700
2025-09-04 16:22:00,15.3800,81.3300
2025-09-04 16:23:00,15.3800,81.2950
2025-09-04 16:24:00,15.3675,81.2825
2025-09-04 16:25:00,15.3750,81.2825
2025-09-04 16:26:00,15.3675,81.2275
2025-09-04 16:27:00,15.3750,77.9525
2025-09-04 16:28:00,15.3425,84.4250
2025-09-04 16:29:00,15.4625,88.1925
2025-09-04 16:30:00,15.5525,87.1950
2025-09-04 16:31:00,15.6225,85.6525
2025-09-04 16:32:00,15.6800,83.6875
2025-09-04 16:33:00,15.7150,82.8150
2025-09-04 16:34:00,15.7025,81.9300
2025-09-04 16:35:00,15.6900,81.5325
2025-09-04 16:36:00,15.6850,81.2675
2025-09-04 16:37:00,15.6550,80.9725
2025-09-04 16:38:00,15.6750,80.7650
2025-09-04 16:39:00,15.6300,80.8450
2025-09-04 16:40:00,15.5925,80.4475
2025-09-04 16:41:00,15.5300,80.5025
2025-09-04 16:42:00,15.4900,80.2525
2025-09-04 16:43:00,15.4650,80.6075
2025-09-04 16:44:00,15.4100,80.6300
2025-09-04 16:45:00,15.3750,80.5925
2025-09-04 16:46:00,15.3525,80.7100
2025-09-04 16:47:00,15.3225,80.6475
2025-09-04 16:48:00,15.3150,80.7225
2025-09-04 16:49:00,15.2800,80.6850
2025-09-04 16:50:00,15.2575,80.7150
2025-09-04 16:51:00,15.2375,80.8250
2025-09-04 16:52:00,15.2225,80.8575
2025-09-04 16:53:00,15.2250,80.9000
2025-09-04 16:54:00,15.1950,81.3425
2025-09-04 16:55:00,15.1900,81.1900
2025-09-04 16:56:00,15.1400,81.2925
2025-09-04 16:57:00,15.1625,81.3475
2025-09-04 16:58:00,15.1525,81.3925
2025-09-04 16:59:00,15.1375,81.5475
2025-09-04 17:00:00,15.1275,81.5050
2025-09-04 17:01:00,15.1050,81.1500
2025-09-04 17:02:00,15.1125,81.2150
2025-09-04 17:03:00,15.1275,81.3225
2025-09-04 17:04:00,15.1325,81.2575
2025-09-04 17:05:00,15.1625,81.1450
2025-09-04 17:06:00,15.1975,81.2500
2025-09-04 17:07:00,15.2375,80.9325
2025-09-04 17:08:00,15.2775,80.9975
2025-09-04 17:09:00,15.2800,80.8875
2025-09-04 17:10:00,15.2950,80.8800
2025-09-04 17:11:00,15.3025,80.9475
2025-09-04 17:12:00,15.3225,80.7850
2025-09-04 17:13:00,15.3150,80.7600
2025-09-04 17:14:00,15.2900,80.8625
2025-09-04 17:15:00,15.2750,80.9925
2025-09-04 17:16:00,15.2525,80.9675
2025-09-04 17:17:00,15.2575,80.8200
2025-09-04 17:18:00,15.2325,81.4850
2025-09-04 17:19:00,15.2025,81.2150
2025-09-04 17:20:00,15.1750,81.2575
2025-09-04 17:21:00,15.1525,81.4600
2025-09-04 17:22:00,15.1450,81.4275
2025-09-04 17:23:00,15.1125,81.3150
2025-09-04 17:24:00,15.0850,81.4975
2025-09-04 17:25:00,15.0825,81.4875
2025-09-04 17:26:00,15.0750,81.7425
2025-09-04 17:27:00,15.0500,81.6225
2025-09-04 17:28:00,15.0275,81.7975
2025-09-04 17:29:00,15.0125,81.6125
2025-09-04 17:30:00,15.0225,81.9025
2025-09-04 17:31:00,15.0075,81.8775
2025-09-04 17:32:00,15.0350,81.8900
2025-09-04 17:33:00,15.0525,81.9500
2025-09-04 17:34:00,15.0925,82.0550
2025-09-04 17:35:00,15.1200,81.6050
2025-09-04 17:36:00,15.1625,81.6275
2025-09-04 17:37:00,15.1725,81.6050
2025-09-04 17:38:00,15.1900,81.3800
2025-09-04 17:39:00,15.1750,81.5200
2025-09-04 17:40:00,15.2025,81.1125
2025-09-04 17:41:00,15.2000,81.4750
2025-09-04 17:42:00,15.2125,81.1450
2025-09-04 17:43:00,15.1925,81.3925
2025-09-04 17:44:00,15.1975,81.1525
2025-09-04 17:45:00,15.1900,81.4600
2025-09-04 17:46:00,15.2125,81.4250
2025-09-04 17:47:00,15.2275,81.5375
2025-09-04 17:48:00,15.2400,81.0950
2025-09-04 17:49:00,15.2150,81.4950
2025-09-04 17:50:00,15.2375,81.2225
2025-09-04 17:51:00,15.2475,81.2575
2025-09-04 17:52:00,15.2325,81.2750
2025-09-04 17:53:00,15.2175,81.0800
2025-09-04 17:54:00,15.2100,81.4125
2025-09-04 17:55:00,15.1725,81.2775
2025-09-04 17:56:00,15.1725,81.2400
2025-09-04 17:57:00,15.1475,81.7550
2025-09-04 17:58:00,15.1400,81.4325
2025-09-04 17:59:00,15.1325,81.3425
2025-09-04 18:00:00,15.1275,81.5550
2025-09-04 18:01:00,15.1300,81.2550
2025-09-04 18:02:00,15.1275,81.2025
2025-09-04 18:03:00,15.1275,81.7125
2025-09-04 18:04:00,15.0950,81.6000
2025-09-04 18:05:00,15.0875,81.6925
2025-09-04 18:06:00,15.0950,82.0250
2025-09-04 18:07:00,15.0875,82.0225
2025-09-04 18:08:00,15.0800,82.3250
2025-09-04 18:09:00,15.1050,82.7650
2025-09-04 18:10:00,15.0875,82.9075
2025-09-04 18:11:00,15.0925,82.8600
2025-09-04 18:12:00,15.0875,82.5925
2025-09-04 18:13:00,15.1000,82.4150
2025-09-04 18:14:00,15.1100,82.2800
2025-09-04 18:15:00,15.0875,82.0750
2025-09-04 18:16:00,15.0775,82.0600
2025-09-04 18:17:00,15.0675,81.9100
2025-09-04 18:18:00,15.0550,81.9575
2025-09-04 18:19:00,15.0525,82.1000
2025-09-04 18:20:00,15.0425,81.8625
2025-09-04 18:21:00,15.0350,81.8175
2025-09-04 18:22:00,15.0050,81.7575
2025-09-04 18:23:00,15.0000,81.8375
2025-09-04 18:24:00,14.9775,81.6950
2025-09-04 18:25:00,14.9550,82.1500
2025-09-04 18:26:00,14.9575,82.4725
2025-09-04 18:27:00,14.9500,82.1525
2025-09-04 18:28:00,14.9250,81.9600
2025-09-04 18:29:00,14.9325,82.4125
2025-09-04 18:30:00,14.9275,82.3400
2025-09-04 18:31:00,14.8950,81.9200
2025-09-04 18:32:00,14.9050,82.4125
2025-09-04 18:33:00,14.9025,81.9925
2025-09-04 18:34:00,14.8950,82.4975
2025-09-04 18:35:00,14.8950,82.2825
2025-09-04 18:36:00,14.8950,82.0625
2025-09-04 18:37:00,14.8950,82.3125
2025-09-04 18:38:00,14.8850,82.0475
2025-09-04 18:39:00,14.8925,82.4075
2025-09-04 18:40:00,14.8925,82.4575
2025-09-04 18:41:00,14.9050,82.6625
2025-09-04 18:42:00,14.9025,82.4875
2025-09-04 18:43:00,14.9150,81.9900
2025-09-04 18:44:00,14.9025,82.2700
2025-09-04 18:45:00,14.8900,82.1875
2025-09-04 18:46:00,14.9150,82.1125
2025-09-04 18:47:00,14.9175,82.2400
2025-09-04 18:48:00,14.9150,82.1275
2025-09-04 18:49:00,14.9125,82.1350
2025-09-04 18:50:00,14.9000,82.1825
2025-09-04 18:51:00,14.9275,81.9475
2025-09-04 18:52:00,14.9225,82.3300
2025-09-04 18:53:00,14.9250,82.1225
2025-09-04 18:54:00,14.9225,82.1775
2025-09-04 18:55:00,14.9275,82.2825
2025-09-04 18:56:00,14.9325,82.3750
2025-09-04 18:57:00,14.9225,82.2450
2025-09-04 18:58:00,14.9425,82.3450
2025-09-04 18:59:00,14.9300,82.2575
2025-09-04 19:00:00,14.9200,82.2600
2025-09-04 19:01:00,14.9225,81.9100
2025-09-04 19:02:00,14.9200,81.9525
2025-09-04 19:03:00,14.9250,82.0725
2025-09-04 19:04:00,14.9200,81.9850
2025-09-04 19:05:00,14.8950,82.1600
2025-09-04 19:06:00,14.8975,82.1100
2025-09-04 19:07:00,14.8750,82.0425
2025-09-04 19:08:00,14.8600,82.2075
2025-09-04 19:09:00,14.8475,82.4375
2025-09-04 19:10:00,14.8750,82.2825
2025-09-04 19:11:00,14.8850,82.3125
2025-09-04 19:12:00,14.8950,82.2800
2025-09-04 19:13:00,14.9350,82.0200
2025-09-04 19:14:00,14.9225,82.0100
2025-09-04 19:15:00,14.9550,82.1225
2025-09-04 19:16:00,15.0075,82.2600
2025-09-04 19:17:00,15.0225,82.1925
2025-09-04 19:18:00,15.0350,81.8450
2025-09-04 19:19:00,15.0475,81.7100
2025-09-04 19:20:00,15.0475,81.6700
2025-09-04 19:21:00,15.0350,81.7250
2025-09-04 19:22:00,15.0525,81.7150
2025-09-04 19:23:00,15.0800,81.9300
2025-09-04 19:24:00,15.0950,81.6975
2025-09-04 19:25:00,15.0825,81.7375
2025-09-04 19:26:00,15.0900,81.6675
2025-09-04 19:27:00,15.0875,81.6725
2025-09-04 19:28:00,15.0800,81.7400
2025-09-04 19:29:00,15.0550,81.7150
2025-09-04 19:30:00,15.0875,81.9500
2025-09-04 19:31:00,15.0875,81.6600
2025-09-04 19:32:00,15.1250,81.6325
2025-09-04 19:33:00,15.1000,81.6100
2025-09-04 19:34:00,15.0975,81.7500
2025-09-04 19:35:00,15.0775,81.5700
2025-09-04 19:36:00,15.1250,81.8175
2025-09-04 19:37:00,15.1350,81.4600
2025-09-04 19:38:00,15.1300,81.6475
2025-09-04 19:39:00,15.1225,81.4575
2025-09-04 19:40:00,15.1175,81.4050
2025-09-04 19:41:00,15.1150,81.6700
2025-09-04 19:42:00,15.1125,81.5225
2025-09-04 19:43:00,15.1500,81.4600
2025-09-04 19:44:00,15.1550,81.5700
2025-09-04 19:45:00,15.1350,81.2825
2025-09-04 19:46:00,15.1550,81.3300
2025-09-04 19:47:00,15.1475,81.3000
2025-09-04 19:48:00,15.1500,81.2175
2025-09-04 19:49:00,15.1475,81.1000
2025-09-04 19:50:00,15.1525,81.0975
2025-09-04 19:51:00,15.1775,81.6350
2025-09-04 19:52:00,15.1725,81.3950
2025-09-04 19:53:00,15.1750,81.1425
2025-09-04 19:54:00,15.1525,81.5450
2025-09-04 19:55:00,15.1900,81.3475
2025-09-04 19:56:00,15.1950,81.0975
2025-09-04 19:57:00,15.1900,81.3925
2025-09-04 19:58:00,15.2000,81.3650
2025-09-04 19:59:00,15.2075,81.2350
2025-09-04 20:00:00,15.1975,81.2425
2025-09-04 20:01:00,15.1675,81.1375
2025-09-04 20:02:00,15.2125,81.2550
2025-09-04 20:03:00,15.1975,81.2025
2025-09-04 20:04:00,15.2025,81.2000
2025-09-04 20:05:00,15.1900,81.3550
2025-09-04 20:06:00,15.1925,81.3075
