No.s,Time,T1,Unit
3115,21:48:05,40.2,C
3116,21:48:20,40.2,C
3117,21:48:35,40.2,C
3118,21:48:50,40.2,C
3119,21:49:05,40.2,C
3120,21:49:20,40.2,C
3121,21:49:35,40.2,C
3122,21:49:50,40.2,C
3123,21:50:05,40.2,C
3124,21:50:20,40.2,C
3125,21:50:35,40.2,C
3126,21:50:50,40.2,C
3127,21:51:05,40.2,C
3128,21:51:20,40.2,C
3129,21:51:35,40.3,C
3130,21:51:50,40.2,C
3131,21:52:05,40.2,C
3132,21:52:20,40.2,C
3133,21:52:35,40.2,C
3134,21:52:50,40.2,C
3135,21:53:05,40.2,C
3136,21:53:20,40.2,C
3137,21:53:35,40.3,C
3138,21:53:50,40.3,C
3139,21:54:05,40.3,C
3140,21:54:20,40.3,C
3141,21:54:35,40.3,C
3142,21:54:50,40.3,C
3143,21:55:05,40.3,C
3144,21:55:20,40.3,C
3145,21:55:35,40.3,C
3146,21:55:50,40.3,C
3147,21:56:05,40.3,C
3148,21:56:20,40.3,C
3149,21:56:35,40.3,C
3150,21:56:50,40.3,C
3151,21:57:05,40.3,C
3152,21:57:20,40.3,C
3153,21:57:35,40.3,C
3154,21:57:50,40.3,C
3155,21:58:05,40.3,C
3156,21:58:20,40.3,C
3157,21:58:35,40.3,C
3158,21:58:50,40.3,C
3159,21:59:05,40.3,C
3160,21:59:20,40.3,C
3161,21:59:35,40.3,C
3162,21:59:50,40.3,C
3163,22:00:05,40.3,C
3164,22:00:20,40.3,C
3165,22:00:35,40.3,C
3166,22:00:50,40.3,C
3167,22:01:05,40.3,C
3168,22:01:20,40.3,C
3169,22:01:35,40.3,C
3170,22:01:50,40.3,C
3171,22:02:05,40.3,C
3172,22:02:20,40.3,C
3173,22:02:35,40.3,C
3174,22:02:50,40.3,C
3175,22:03:05,40.3,C
3176,22:03:20,40.3,C
3177,22:03:35,40.3,C
3178,22:03:50,40.3,C
3179,22:04:05,40.3,C
3180,22:04:20,40.3,C
3181,22:04:35,40.3,C
3182,22:04:50,40.4,C
3183,22:05:05,40.3,C
3184,22:05:20,40.3,C
3185,22:05:35,40.3,C
3186,22:05:50,40.3,C
3187,22:06:05,40.3,C
3188,22:06:20,40.4,C
3189,22:06:35,40.4,C
3190,22:06:50,40.4,C
3191,22:07:05,40.4,C
3192,22:07:20,40.4,C
3193,22:07:35,40.4,C
3194,22:07:50,40.4,C
3195,22:08:05,40.4,C
3196,22:08:20,40.4,C
3197,22:08:35,40.4,C
3198,22:08:50,40.4,C
3199,22:09:05,40.4,C
3200,22:09:20,40.4,C
3201,22:09:35,40.4,C
3202,22:09:50,40.4,C
3203,22:10:05,40.4,C
3204,22:10:20,40.4,C
3205,22:10:35,40.4,C
3206,22:10:50,40.4,C
3207,22:11:05,40.4,C
3208,22:11:20,40.4,C
3209,22:11:35,40.5,C
3210,22:11:50,40.4,C
3211,22:12:05,40.5,C
3212,22:12:20,40.5,C
3213,22:12:35,40.4,C
3214,22:12:50,40.4,C
3215,22:13:05,40.5,C
3216,22:13:20,40.5,C
3217,22:13:35,40.5,C
3218,22:13:50,40.5,C
3219,22:14:05,40.5,C
3220,22:14:20,40.5,C
3221,22:14:35,40.5,C
3222,22:14:50,40.5,C
3223,22:15:05,40.5,C
3224,22:15:20,40.5,C
3225,22:15:35,40.4,C
3226,22:15:50,40.4,C
3227,22:16:05,40.5,C
3228,22:16:20,40.5,C
3229,22:16:35,40.5,C
3230,22:16:50,40.4,C
3231,22:17:05,40.5,C
3232,22:17:20,40.4,C
3233,22:17:35,40.6,C
3234,22:17:50,40.5,C
3235,22:18:05,40.5,C
3236,22:18:20,40.4,C
3237,22:18:35,40.5,C
3238,22:18:50,40.5,C
3239,22:19:05,40.5,C
3240,22:19:20,40.5,C
3241,22:19:35,40.5,C
3242,22:19:50,40.6,C
3243,22:20:05,40.6,C
3244,22:20:20,40.6,C
3245,22:20:35,40.5,C
3246,22:20:50,40.5,C
3247,22:21:05,40.5,C
3248,22:21:20,40.6,C
3249,22:21:35,40.5,C
3250,22:21:50,40.6,C
3251,22:22:05,40.5,C
3252,22:22:20,40.5,C
3253,22:22:35,40.5,C
3254,22:22:50,40.5,C
3255,22:23:05,40.6,C
3256,22:23:20,40.5,C
3257,22:23:35,40.5,C
3258,22:23:50,40.6,C
3259,22:24:05,40.6,C
3260,22:24:20,40.6,C
3261,22:24:35,40.5,C
3262,22:24:50,40.6,C
3263,22:25:05,40.6,C
3264,22:25:20,40.6,C
3265,22:25:35,40.5,C
3266,22:25:50,40.5,C
3267,22:26:05,40.6,C
3268,22:26:20,40.5,C
3269,22:26:35,40.5,C
3270,22:26:50,40.5,C
3271,22:27:05,40.6,C
3272,22:27:20,40.5,C
3273,22:27:35,40.5,C
3274,22:27:50,40.5,C
3275,22:28:05,40.6,C
3276,22:28:20,40.6,C
3277,22:28:35,40.6,C
3278,22:28:50,40.6,C
3279,22:29:05,40.6,C
3280,22:29:20,40.6,C
3281,22:29:35,40.6,C
3282,22:29:50,40.6,C
3283,22:30:05,40.5,C
3284,22:30:20,40.6,C
3285,22:30:35,40.6,C
3286,22:30:50,40.6,C
3287,22:31:05,40.6,C
3288,22:31:20,40.6,C
3289,22:31:35,40.6,C
3290,22:31:50,40.6,C
3291,22:32:05,40.6,C
3292,22:32:20,40.6,C
3293,22:32:35,40.6,C
3294,22:32:50,40.6,C
3295,22:33:05,40.6,C
3296,22:33:20,40.6,C
3297,22:33:35,40.6,C
3298,22:33:50,40.6,C
3299,22:34:05,40.6,C
3300,22:34:20,40.6,C
3301,22:34:35,40.6,C
3302,22:34:50,40.6,C
3303,22:35:05,40.6,C
3304,22:35:20,40.6,C
3305,22:35:35,40.6,C
3306,22:35:50,40.6,C
3307,22:36:05,40.6,C
3308,22:36:20,40.7,C
3309,22:36:35,40.6,C
3310,22:36:50,40.7,C
3311,22:37:05,40.6,C
3312,22:37:20,40.7,C
3313,22:37:35,40.6,C
3314,22:37:50,40.6,C
3315,22:38:05,40.7,C
3316,22:38:20,40.7,C
3317,22:38:35,40.6,C
3318,22:38:50,40.6,C
3319,22:39:05,40.6,C
3320,22:39:20,40.6,C
3321,22:39:35,40.6,C
3322,22:39:50,40.6,C
3323,22:40:05,40.6,C
3324,22:40:20,40.7,C
3325,22:40:35,40.7,C
3326,22:40:50,40.7,C
3327,22:41:05,40.6,C
3328,22:41:20,40.6,C
3329,22:41:35,40.6,C
3330,22:41:50,40.6,C
3331,22:42:05,40.6,C
3332,22:42:20,40.6,C
3333,22:42:35,40.6,C
3334,22:42:50,40.6,C
3335,22:43:05,40.6,C
3336,22:43:20,40.6,C
3337,22:43:35,40.6,C
3338,22:43:50,40.6,C
3339,22:44:05,40.6,C
3340,22:44:20,40.6,C
3341,22:44:35,40.6,C
3342,22:44:50,40.6,C
3343,22:45:05,40.7,C
3344,22:45:20,40.6,C
3345,22:45:35,40.7,C
3346,22:45:50,40.6,C
3347,22:46:05,40.6,C
3348,22:46:20,40.6,C
3349,22:46:35,40.6,C
3350,22:46:50,40.6,C
3351,22:47:05,40.6,C
3352,22:47:20,40.6,C
3353,22:47:35,40.6,C
3354,22:47:50,40.6,C
3355,22:48:05,40.7,C
3356,22:48:20,40.6,C
3357,22:48:35,40.7,C
3358,22:48:50,40.7,C
3359,22:49:05,40.7,C
3360,22:49:20,40.7,C
3361,22:49:35,40.7,C
3362,22:49:50,40.7,C
3363,22:50:05,40.7,C
3364,22:50:20,40.7,C
3365,22:50:35,40.7,C
3366,22:50:50,40.7,C
3367,22:51:05,40.7,C
3368,22:51:20,40.7,C
3369,22:51:35,40.7,C
3370,22:51:50,40.7,C
3371,22:52:05,40.7,C
3372,22:52:20,40.7,C
3373,22:52:35,40.7,C
3374,22:52:50,40.7,C
3375,22:53:05,40.7,C
3376,22:53:20,40.7,C
3377,22:53:35,40.7,C
3378,22:53:50,40.7,C
3379,22:54:05,40.7,C
3380,22:54:20,40.7,C
3381,22:54:35,40.7,C
3382,22:54:50,40.7,C
3383,22:55:05,40.7,C
3384,22:55:20,40.7,C
3385,22:55:35,40.6,C
3386,22:55:50,40.7,C
3387,22:56:05,40.8,C
3388,22:56:20,40.8,C
3389,22:56:35,40.7,C
3390,22:56:50,40.7,C
3391,22:57:05,40.7,C
3392,22:57:20,40.7,C
3393,22:57:35,40.7,C
3394,22:57:50,40.7,C
3395,22:58:05,40.7,C
3396,22:58:20,40.8,C
3397,22:58:35,40.8,C
3398,22:58:50,40.8,C
3399,22:59:05,40.8,C
3400,22:59:20,40.7,C
3401,22:59:35,40.8,C
3402,22:59:50,40.8,C
3403,23:00:05,40.8,C
3404,23:00:20,40.8,C
3405,23:00:35,40.7,C
3406,23:00:50,40.7,C
3407,23:01:05,40.7,C
3408,23:01:20,40.7,C
3409,23:01:35,40.8,C
3410,23:01:50,40.8,C
3411,23:02:05,40.7,C
3412,23:02:20,40.7,C
3413,23:02:35,40.7,C
3414,23:02:50,40.7,C
3415,23:03:05,40.7,C
3416,23:03:20,40.7,C
3417,23:03:35,40.7,C
3418,23:03:50,40.8,C
3419,23:04:05,40.8,C
3420,23:04:20,40.7,C
3421,23:04:35,40.7,C
3422,23:04:50,40.7,C
3423,23:05:05,40.7,C
3424,23:05:20,40.7,C
3425,23:05:35,40.8,C
3426,23:05:50,40.8,C
3427,23:06:05,40.8,C
3428,23:06:20,40.7,C
3429,23:06:35,40.7,C
3430,23:06:50,40.8,C
3431,23:07:05,40.7,C
3432,23:07:20,40.8,C
3433,23:07:35,40.8,C
3434,23:07:50,40.8,C
3435,23:08:05,40.8,C
3436,23:08:20,40.8,C
3437,23:08:35,40.8,C
3438,23:08:50,40.8,C
3439,23:09:05,40.8,C
3440,23:09:20,40.8,C
3441,23:09:35,40.8,C
3442,23:09:50,40.8,C
3443,23:10:05,40.8,C
3444,23:10:20,40.7,C
3445,23:10:35,40.8,C
3446,23:10:50,40.8,C
3447,23:11:05,40.8,C
3448,23:11:20,40.8,C
3449,23:11:35,40.8,C
3450,23:11:50,40.8,C
3451,23:12:05,40.8,C
3452,23:12:20,40.8,C
3453,23:12:35,40.7,C
3454,23:12:50,40.8,C
3455,23:13:05,40.7,C
3456,23:13:20,40.7,C
3457,23:13:35,40.8,C
3458,23:13:50,40.8,C
3459,23:14:05,40.8,C
3460,23:14:20,40.8,C
3461,23:14:35,40.8,C
3462,23:14:50,40.8,C
3463,23:15:05,40.8,C
3464,23:15:20,40.8,C
3465,23:15:35,40.8,C
3466,23:15:50,40.8,C
3467,23:16:05,40.8,C
3468,23:16:20,40.8,C
3469,23:16:35,40.7,C
3470,23:16:50,40.8,C
3471,23:17:05,40.8,C
3472,23:17:20,40.7,C
3473,23:17:35,40.7,C
3474,23:17:50,40.8,C
3475,23:18:05,40.8,C
3476,23:18:20,40.8,C
3477,23:18:35,40.8,C
3478,23:18:50,40.8,C
3479,23:19:05,40.8,C
3480,23:19:20,40.8,C
3481,23:19:35,40.8,C
3482,23:19:50,40.7,C
3483,23:20:05,40.8,C
3484,23:20:20,40.8,C
3485,23:20:35,40.7,C
3486,23:20:50,40.7,C
3487,23:21:05,40.8,C
3488,23:21:20,40.8,C
3489,23:21:35,40.8,C
3490,23:21:50,40.8,C
3491,23:22:05,40.8,C
3492,23:22:20,40.8,C
3493,23:22:35,40.8,C
3494,23:22:50,40.8,C
3495,23:23:05,40.8,C
3496,23:23:20,40.8,C
3497,23:23:35,40.8,C
3498,23:23:50,40.8,C
3499,23:24:05,40.8,C
3500,23:24:20,40.8,C
3501,23:24:35,40.8,C
3502,23:24:50,40.8,C
3503,23:25:05,40.8,C
3504,23:25:20,40.8,C
3505,23:25:35,40.8,C
3506,23:25:50,40.8,C
3507,23:26:05,40.8,C
3508,23:26:20,40.8,C
3509,23:26:35,40.8,C
3510,23:26:50,40.8,C
3511,23:27:05,40.8,C
3512,23:27:20,40.8,C
3513,23:27:35,40.8,C
3514,23:27:50,40.8,C
3515,23:28:05,40.8,C
3516,23:28:20,40.8,C
3517,23:28:35,40.8,C
3518,23:28:50,40.8,C
3519,23:29:05,40.8,C
3520,23:29:20,40.8,C
3521,23:29:35,40.8,C
3522,23:29:50,40.8,C
3523,23:30:05,40.8,C
3524,23:30:20,40.8,C
3525,23:30:35,40.8,C
3526,23:30:50,40.8,C
3527,23:31:05,40.8,C
3528,23:31:20,40.8,C
3529,23:31:35,40.8,C
3530,23:31:50,40.8,C
3531,23:32:05,40.8,C
3532,23:32:20,40.8,C
3533,23:32:35,40.8,C
3534,23:32:50,40.8,C
3535,23:33:05,40.8,C
3536,23:33:20,40.8,C
3537,23:33:35,40.8,C
3538,23:33:50,40.8,C
3539,23:34:05,40.8,C
3540,23:34:20,40.8,C
3541,23:34:35,40.8,C
3542,23:34:50,40.8,C
3543,23:35:05,40.8,C
3544,23:35:20,40.8,C
3545,23:35:35,40.8,C
3546,23:35:50,40.8,C
3547,23:36:05,40.8,C
3548,23:36:20,40.8,C
3549,23:36:35,40.8,C
3550,23:36:50,40.8,C
3551,23:37:05,40.8,C
3552,23:37:20,40.8,C
3553,23:37:35,40.8,C
3554,23:37:50,40.8,C
3555,23:38:05,40.8,C
3556,23:38:20,40.8,C
3557,23:38:35,40.8,C
3558,23:38:50,40.8,C
3559,23:39:05,40.8,C
3560,23:39:20,40.8,C
3561,23:39:35,40.8,C
3562,23:39:50,40.8,C
3563,23:40:05,40.8,C
3564,23:40:20,40.8,C
3565,23:40:35,40.8,C
3566,23:40:50,40.8,C
3567,23:41:05,40.9,C
3568,23:41:20,40.8,C
3569,23:41:35,40.8,C
3570,23:41:50,40.8,C
3571,23:42:05,40.8,C
3572,23:42:20,40.8,C
3573,23:42:35,40.8,C
3574,23:42:50,40.8,C
3575,23:43:05,40.9,C
3576,23:43:20,40.8,C
3577,23:43:35,40.8,C
3578,23:43:50,40.8,C
3579,23:44:05,40.8,C
3580,23:44:20,40.8,C
3581,23:44:35,40.8,C
3582,23:44:50,40.8,C
3583,23:45:05,40.8,C
3584,23:45:20,40.8,C
3585,23:45:35,40.8,C
3586,23:45:50,40.8,C
3587,23:46:05,40.9,C
3588,23:46:20,40.8,C
3589,23:46:35,40.8,C
3590,23:46:50,40.8,C
3591,23:47:05,40.8,C
3592,23:47:20,40.8,C
3593,23:47:35,40.8,C
3594,23:47:50,40.9,C
3595,23:48:05,40.9,C
3596,23:48:20,40.9,C
3597,23:48:35,40.9,C
3598,23:48:50,40.9,C
3599,23:49:05,40.9,C
3600,23:49:20,40.9,C
3601,23:49:35,40.8,C
3602,23:49:50,40.8,C
3603,23:50:05,40.8,C
3604,23:50:20,40.9,C
3605,23:50:35,40.9,C
3606,23:50:50,40.9,C
3607,23:51:05,40.9,C
3608,23:51:20,40.9,C
3609,23:51:35,40.9,C
3610,23:51:50,40.9,C
3611,23:52:05,40.9,C
3612,23:52:20,40.9,C
3613,23:52:35,40.9,C
3614,23:52:50,40.9,C
3615,23:53:05,40.9,C
3616,23:53:20,40.9,C
3617,23:53:35,40.9,C
3618,23:53:50,40.9,C
3619,23:54:05,40.9,C
3620,23:54:20,40.9,C
3621,23:54:35,40.9,C
3622,23:54:50,40.9,C
3623,23:55:05,40.9,C
3624,23:55:20,40.9,C
3625,23:55:35,40.9,C
3626,23:55:50,40.9,C
3627,23:56:05,40.9,C
3628,23:56:20,40.9,C
3629,23:56:35,40.9,C
3630,23:56:50,40.9,C
3631,23:57:05,40.9,C
3632,23:57:20,41,C
3633,23:57:35,40.9,C
3634,23:57:50,40.9,C
3635,23:58:05,41,C
3636,23:58:20,40.9,C
3637,23:58:35,40.9,C
3638,23:58:50,40.9,C
3639,23:59:05,40.9,C
3640,23:59:20,41,C
3641,23:59:35,40.9,C
3642,23:59:50,40.9,C
3643,0:00:05,40.9,C
3644,0:00:20,41,C
3645,0:00:35,40.9,C
3646,0:00:50,40.9,C
3647,0:01:05,40.9,C
3648,0:01:20,40.9,C
3649,0:01:35,40.9,C
3650,0:01:50,40.9,C
3651,0:02:05,40.9,C
3652,0:02:20,41,C
3653,0:02:35,40.9,C
3654,0:02:50,40.9,C
3655,0:03:05,40.9,C
3656,0:03:20,41,C
3657,0:03:35,41,C
3658,0:03:50,41,C
3659,0:04:05,41,C
3660,0:04:20,41,C
3661,0:04:35,41,C
3662,0:04:50,41,C
3663,0:05:05,41,C
3664,0:05:20,41,C
3665,0:05:35,41,C
3666,0:05:50,41,C
3667,0:06:05,41.1,C
3668,0:06:20,41,C
3669,0:06:35,41,C
3670,0:06:50,41,C
3671,0:07:05,41,C
3672,0:07:20,41,C
3673,0:07:35,41,C
3674,0:07:50,41,C
3675,0:08:05,41,C
3676,0:08:20,41,C
3677,0:08:35,41,C
3678,0:08:50,41,C
3679,0:09:05,41,C
3680,0:09:20,41,C
3681,0:09:35,41,C
3682,0:09:50,41,C
3683,0:10:05,41,C
3684,0:10:20,41,C
3685,0:10:35,41,C
3686,0:10:50,41,C
3687,0:11:05,41,C
3688,0:11:20,41,C
3689,0:11:35,41,C
3690,0:11:50,41.1,C
3691,0:12:05,41,C
3692,0:12:20,41,C
3693,0:12:35,41,C
3694,0:12:50,41,C
3695,0:13:05,41,C
3696,0:13:20,41,C
3697,0:13:35,41,C
3698,0:13:50,41,C
3699,0:14:05,41,C
3700,0:14:20,41,C
3701,0:14:35,41,C
3702,0:14:50,41,C
3703,0:15:05,41,C
3704,0:15:20,41,C
3705,0:15:35,41,C
3706,0:15:50,41,C
3707,0:16:05,41,C
3708,0:16:20,41,C
3709,0:16:35,41,C
3710,0:16:50,41,C
3711,0:17:05,41,C
3712,0:17:20,41,C
3713,0:17:35,41,C
3714,0:17:50,41,C
3715,0:18:05,41,C
3716,0:18:20,41,C
3717,0:18:35,41,C
3718,0:18:50,41,C
3719,0:19:05,41,C
3720,0:19:20,41,C
3721,0:19:35,41,C
3722,0:19:50,41,C
3723,0:20:05,41,C
3724,0:20:20,41,C
3725,0:20:35,41,C
3726,0:20:50,41,C
3727,0:21:05,41,C
3728,0:21:20,41,C
3729,0:21:35,41,C
3730,0:21:50,41,C
3731,0:22:05,41,C
3732,0:22:20,41,C
3733,0:22:35,41,C
3734,0:22:50,41,C
3735,0:23:05,41,C
3736,0:23:20,41,C
3737,0:23:35,41,C
3738,0:23:50,41,C
3739,0:24:05,41,C
3740,0:24:20,41,C
3741,0:24:35,41,C
3742,0:24:50,41,C
3743,0:25:05,41,C
3744,0:25:20,41,C
3745,0:25:35,41,C
3746,0:25:50,41,C
3747,0:26:05,41,C
3748,0:26:20,41,C
3749,0:26:35,41.1,C
3750,0:26:50,41,C
3751,0:27:05,41,C
3752,0:27:20,41,C
3753,0:27:35,41,C
3754,0:27:50,41,C
3755,0:28:05,41,C
3756,0:28:20,41,C
3757,0:28:35,41,C
3758,0:28:50,41.1,C
3759,0:29:05,41.1,C
3760,0:29:20,41.1,C
3761,0:29:35,41.1,C
3762,0:29:50,41,C
3763,0:30:05,41,C
3764,0:30:20,40.9,C
3765,0:30:35,40.9,C
3766,0:30:50,41,C
3767,0:31:05,41,C
3768,0:31:20,41,C
3769,0:31:35,41,C
3770,0:31:50,41.1,C
3771,0:32:05,41,C
3772,0:32:20,41,C
3773,0:32:35,41,C
3774,0:32:50,41,C
3775,0:33:05,41,C
3776,0:33:20,41,C
3777,0:33:35,41,C
3778,0:33:50,41,C
3779,0:34:05,41,C
3780,0:34:20,40.9,C
3781,0:34:35,41,C
3782,0:34:50,41.1,C
3783,0:35:05,41,C
3784,0:35:20,41,C
3785,0:35:35,41,C
3786,0:35:50,41,C
3787,0:36:05,41.1,C
3788,0:36:20,41.1,C
3789,0:36:35,41.1,C
3790,0:36:50,41.1,C
3791,0:37:05,41.1,C
3792,0:37:20,41.1,C
3793,0:37:35,41,C
3794,0:37:50,41.1,C
3795,0:38:05,41.1,C
3796,0:38:20,41.1,C
3797,0:38:35,41,C
3798,0:38:50,41.1,C
3799,0:39:05,41.1,C
3800,0:39:20,41,C
3801,0:39:35,41,C
3802,0:39:50,41.1,C
3803,0:40:05,41.1,C
3804,0:40:20,41.1,C
3805,0:40:35,41.1,C
3806,0:40:50,41.1,C
3807,0:41:05,41.1,C
3808,0:41:20,41,C
3809,0:41:35,41,C
3810,0:41:50,41.1,C
3811,0:42:05,41.1,C
3812,0:42:20,41.1,C
3813,0:42:35,41.1,C
3814,0:42:50,41,C
3815,0:43:05,41,C
3816,0:43:20,41,C
3817,0:43:35,41,C
3818,0:43:50,41.1,C
3819,0:44:05,41,C
3820,0:44:20,40.9,C
3821,0:44:35,41.1,C
3822,0:44:50,41.1,C
3823,0:45:05,41.1,C
3824,0:45:20,41.1,C
3825,0:45:35,41.1,C
3826,0:45:50,41.1,C
3827,0:46:05,41.1,C
3828,0:46:20,41,C
3829,0:46:35,41,C
3830,0:46:50,41.1,C
3831,0:47:05,41.1,C
3832,0:47:20,41.1,C
3833,0:47:35,41.1,C
3834,0:47:50,41.1,C
3835,0:48:05,41,C
3836,0:48:20,41,C
3837,0:48:35,41.1,C
3838,0:48:50,41.1,C
3839,0:49:05,41.1,C
3840,0:49:20,41.1,C
3841,0:49:35,41,C
3842,0:49:50,41,C
3843,0:50:05,41.1,C
3844,0:50:20,41.1,C
3845,0:50:35,41.1,C
3846,0:50:50,41.1,C
3847,0:51:05,41.1,C
3848,0:51:20,41,C
3849,0:51:35,41.1,C
3850,0:51:50,41.1,C
3851,0:52:05,41.1,C
3852,0:52:20,41,C
3853,0:52:35,41.1,C
3854,0:52:50,41.1,C
3855,0:53:05,41.1,C
3856,0:53:20,41.1,C
3857,0:53:35,41.1,C
3858,0:53:50,41,C
3859,0:54:05,41.1,C
3860,0:54:20,41.1,C
3861,0:54:35,41,C
3862,0:54:50,41.1,C
3863,0:55:05,41.1,C
3864,0:55:20,41.1,C
3865,0:55:35,41.1,C
3866,0:55:50,41,C
3867,0:56:05,41.1,C
3868,0:56:20,41,C
3869,0:56:35,41,C
3870,0:56:50,41.1,C
3871,0:57:05,41.1,C
3872,0:57:20,41.1,C
3873,0:57:35,41.1,C
3874,0:57:50,41.1,C
3875,0:58:05,41.1,C
3876,0:58:20,41.1,C
3877,0:58:35,41.1,C
3878,0:58:50,41.1,C
3879,0:59:05,41.1,C
3880,0:59:20,41.1,C
3881,0:59:35,41.1,C
3882,0:59:50,41.1,C
3883,1:00:05,41.1,C
3884,1:00:20,41.1,C
3885,1:00:35,41.1,C
3886,1:00:50,41.1,C
3887,1:01:05,41.1,C
3888,1:01:20,41,C
3889,1:01:35,41.1,C
3890,1:01:50,41.1,C
3891,1:02:05,41.1,C
3892,1:02:20,41.1,C
3893,1:02:35,41.1,C
3894,1:02:50,41.1,C
3895,1:03:05,41,C
3896,1:03:20,41.1,C
3897,1:03:35,41.1,C
3898,1:03:50,41.1,C
3899,1:04:05,41.1,C
3900,1:04:20,41.1,C
3901,1:04:35,41.1,C
3902,1:04:50,41.1,C
3903,1:05:05,41.1,C
3904,1:05:20,41.1,C
3905,1:05:35,41.1,C
3906,1:05:50,41.1,C
3907,1:06:05,41.1,C
3908,1:06:20,41.1,C
3909,1:06:35,41.1,C
3910,1:06:50,41.1,C
3911,1:07:05,41.1,C
3912,1:07:20,41.1,C
3913,1:07:35,41.1,C
3914,1:07:50,41.1,C
3915,1:08:05,41.1,C
3916,1:08:20,41.1,C
3917,1:08:35,41.1,C
3918,1:08:50,41.1,C
3919,1:09:05,41.1,C
3920,1:09:20,41.1,C
3921,1:09:35,41.1,C
3922,1:09:50,41.1,C
3923,1:10:05,41.1,C
3924,1:10:20,41.1,C
3925,1:10:35,41.1,C
3926,1:10:50,41.1,C
3927,1:11:05,41.1,C
3928,1:11:20,41.1,C
3929,1:11:35,41.1,C
3930,1:11:50,41.1,C
3931,1:12:05,41.1,C
3932,1:12:20,41.1,C
3933,1:12:35,41.1,C
3934,1:12:50,41.1,C
3935,1:13:05,41.1,C
3936,1:13:20,41.1,C
3937,1:13:35,41.1,C
3938,1:13:50,41.1,C
3939,1:14:05,41.1,C
3940,1:14:20,41.1,C
3941,1:14:35,41.1,C
3942,1:14:50,41.1,C
3943,1:15:05,41.1,C
3944,1:15:20,41.1,C
3945,1:15:35,41.1,C
3946,1:15:50,41.1,C
3947,1:16:05,41.1,C
3948,1:16:20,41.1,C
3949,1:16:35,41.1,C
3950,1:16:50,41.1,C
3951,1:17:05,41.1,C
3952,1:17:20,41.1,C
3953,1:17:35,41.1,C
3954,1:17:50,41.1,C
3955,1:18:05,41.1,C
3956,1:18:20,41.1,C
3957,1:18:35,41.1,C
3958,1:18:50,41.1,C
3959,1:19:05,41.1,C
3960,1:19:20,41.1,C
3961,1:19:35,41.1,C
3962,1:19:50,41.1,C
3963,1:20:05,41.1,C
3964,1:20:20,41.1,C
3965,1:20:35,41.1,C
3966,1:20:50,41.1,C
3967,1:21:05,41.1,C
3968,1:21:20,41.1,C
3969,1:21:35,41.1,C
3970,1:21:50,41.1,C
3971,1:22:05,41.1,C
3972,1:22:20,41.1,C
3973,1:22:35,41.1,C
3974,1:22:50,41.1,C
3975,1:23:05,41.1,C
3976,1:23:20,41.1,C
3977,1:23:35,41.1,C
3978,1:23:50,41.1,C
3979,1:24:05,41.1,C
3980,1:24:20,41.1,C
3981,1:24:35,41.1,C
3982,1:24:50,41,C
3983,1:25:05,41.1,C
3984,1:25:20,41.1,C
3985,1:25:35,41.1,C
3986,1:25:50,41.1,C
3987,1:26:05,41.1,C
3988,1:26:20,41.1,C
3989,1:26:35,41.1,C
3990,1:26:50,41.1,C
3991,1:27:05,41.1,C
3992,1:27:20,41.1,C
3993,1:27:35,41,C
3994,1:27:50,41,C
3995,1:28:05,41.1,C
3996,1:28:20,41.1,C
3997,1:28:35,41.1,C
3998,1:28:50,41.1,C
3999,1:29:05,41.1,C
4000,1:29:20,41.1,C
4001,1:29:35,41.1,C
4002,1:29:50,41.1,C
4003,1:30:05,41.1,C
4004,1:30:20,41.1,C
4005,1:30:35,41.1,C
4006,1:30:50,41,C
4007,1:31:05,41.1,C
4008,1:31:20,41.1,C
4009,1:31:35,41.1,C
4010,1:31:50,41.1,C
4011,1:32:05,41.1,C
4012,1:32:20,41.1,C
4013,1:32:35,41.1,C
4014,1:32:50,41.1,C
4015,1:33:05,41.1,C
4016,1:33:20,41.1,C
4017,1:33:35,41.1,C
4018,1:33:50,41.1,C
4019,1:34:05,41.1,C
4020,1:34:20,41,C
4021,1:34:35,41.1,C
4022,1:34:50,41.1,C
4023,1:35:05,41.1,C
4024,1:35:20,41.1,C
4025,1:35:35,41.1,C
4026,1:35:50,41.1,C
4027,1:36:05,41.1,C
4028,1:36:20,41.1,C
4029,1:36:35,41.1,C
4030,1:36:50,41.1,C
4031,1:37:05,41.1,C
4032,1:37:20,41.1,C
4033,1:37:35,41.1,C
4034,1:37:50,41.1,C
4035,1:38:05,41.1,C
4036,1:38:20,41.1,C
4037,1:38:35,41.1,C
4038,1:38:50,41.1,C
4039,1:39:05,41.1,C
4040,1:39:20,41.1,C
4041,1:39:35,41.1,C
4042,1:39:50,41.1,C
4043,1:40:05,41.1,C
4044,1:40:20,41.1,C
4045,1:40:35,41.1,C
4046,1:40:50,41.1,C
4047,1:41:05,41.1,C
4048,1:41:20,41,C
4049,1:41:35,41.1,C
4050,1:41:50,41.1,C
4051,1:42:05,41.1,C
4052,1:42:20,41.1,C
4053,1:42:35,41.1,C
4054,1:42:50,41.1,C
4055,1:43:05,41.1,C
4056,1:43:20,41.1,C
4057,1:43:35,41.1,C
4058,1:43:50,41,C
4059,1:44:05,41.1,C
4060,1:44:20,41.1,C
4061,1:44:35,41.1,C
4062,1:44:50,41.1,C
4063,1:45:05,41.1,C
4064,1:45:20,41.1,C
4065,1:45:35,41.1,C
4066,1:45:50,41.1,C
4067,1:46:05,41.1,C
