No.s	Time	T1	Unit
1936	2:29:40	3.6	C
1937	2:29:55	3.6	C
1938	2:30:10	3.5	C
1939	2:30:25	3.5	C
1940	2:30:40	3.6	C
1941	2:30:55	3.6	C
1942	2:31:10	3.6	C
1943	2:31:25	3.6	C
1944	2:31:40	3.6	C
1945	2:31:55	3.6	C
1946	2:32:10	3.6	C
1947	2:32:25	3.6	C
1948	2:32:40	3.6	C
1949	2:32:55	3.6	C
1950	2:33:10	3.6	C
1951	2:33:25	3.6	C
1952	2:33:40	3.6	C
1953	2:33:55	3.6	C
1954	2:34:10	3.6	C
1955	2:34:25	3.6	C
1956	2:34:40	3.6	C
1957	2:34:55	3.6	C
1958	2:35:10	3.6	C
1959	2:35:25	3.6	C
1960	2:35:40	3.6	C
1961	2:35:55	3.6	C
1962	2:36:10	3.6	C
1963	2:36:25	3.6	C
1964	2:36:40	3.6	C
1965	2:36:55	3.6	C
1966	2:37:10	3.6	C
1967	2:37:25	3.6	C
1968	2:37:40	3.6	C
1969	2:37:55	3.6	C
1970	2:38:10	3.6	C
1971	2:38:25	3.6	C
1972	2:38:40	3.6	C
1973	2:38:55	3.6	C
1974	2:39:10	3.6	C
1975	2:39:25	3.6	C
1976	2:39:40	3.6	C
1977	2:39:55	3.6	C
1978	2:40:10	3.6	C
1979	2:40:25	3.6	C
1980	2:40:40	3.6	C
1981	2:40:55	3.7	C
1982	2:41:10	3.6	C
1983	2:41:25	3.7	C
1984	2:41:40	3.6	C
1985	2:41:55	3.7	C
1986	2:42:10	3.6	C
1987	2:42:25	3.6	C
1988	2:42:40	3.6	C
1989	2:42:55	3.6	C
1990	2:43:10	3.6	C
1991	2:43:25	3.6	C
1992	2:43:40	3.6	C
1993	2:43:55	3.6	C
1994	2:44:10	3.6	C
1995	2:44:25	3.6	C
1996	2:44:40	3.6	C
1997	2:44:55	3.6	C
1998	2:45:10	3.6	C
1999	2:45:25	3.6	C
2000	2:45:40	3.7	C
2001	2:45:55	3.6	C
2002	2:46:10	3.6	C
2003	2:46:25	3.6	C
2004	2:46:40	3.6	C
2005	2:46:55	3.7	C
2006	2:47:10	3.7	C
2007	2:47:25	3.7	C
2008	2:47:40	3.7	C
2009	2:47:55	3.7	C
2010	2:48:10	3.7	C
2011	2:48:25	3.7	C
2012	2:48:40	3.6	C
2013	2:48:55	3.7	C
2014	2:49:10	3.7	C
2015	2:49:25	3.7	C
2016	2:49:40	3.7	C
2017	2:49:55	3.7	C
2018	2:50:10	3.7	C
2019	2:50:25	3.7	C
2020	2:50:40	3.7	C
2021	2:50:55	3.7	C
2022	2:51:10	3.7	C
2023	2:51:25	3.7	C
2024	2:51:40	3.7	C
2025	2:51:55	3.7	C
2026	2:52:10	3.7	C
2027	2:52:25	3.7	C
2028	2:52:40	3.7	C
2029	2:52:55	3.7	C
2030	2:53:10	3.7	C
2031	2:53:25	3.7	C
2032	2:53:40	3.7	C
2033	2:53:55	3.7	C
2034	2:54:10	3.7	C
2035	2:54:25	3.7	C
2036	2:54:40	3.7	C
2037	2:54:55	3.7	C
2038	2:55:10	3.7	C
2039	2:55:25	3.8	C
2040	2:55:40	3.7	C
2041	2:55:55	3.7	C
2042	2:56:10	3.7	C
2043	2:56:25	3.7	C
2044	2:56:40	3.8	C
2045	2:56:55	3.8	C
2046	2:57:10	3.8	C
2047	2:57:25	3.8	C
2048	2:57:40	3.8	C
2049	2:57:55	3.8	C
2050	2:58:10	3.8	C
2051	2:58:25	3.8	C
2052	2:58:40	3.8	C
2053	2:58:55	3.8	C
2054	2:59:10	3.8	C
2055	2:59:25	3.8	C
2056	2:59:40	3.8	C
2057	2:59:55	3.8	C
2058	3:00:10	3.8	C
2059	3:00:25	3.8	C
2060	3:00:40	3.8	C
2061	3:00:55	3.8	C
2062	3:01:10	3.8	C
2063	3:01:25	3.8	C
2064	3:01:40	3.8	C
2065	3:01:55	3.8	C
2066	3:02:10	3.8	C
2067	3:02:25	3.8	C
2068	3:02:40	3.8	C
2069	3:02:55	3.8	C
2070	3:03:10	3.8	C
2071	3:03:25	3.8	C
2072	3:03:40	3.8	C
2073	3:03:55	3.8	C
2074	3:04:10	3.8	C
2075	3:04:25	3.8	C
2076	3:04:40	3.8	C
2077	3:04:55	3.8	C
2078	3:05:10	3.8	C
2079	3:05:25	3.8	C
2080	3:05:40	3.8	C
2081	3:05:55	3.8	C
2082	3:06:10	3.8	C
2083	3:06:25	3.8	C
2084	3:06:40	3.7	C
2085	3:06:55	3.7	C
2086	3:07:10	3.8	C
2087	3:07:25	3.8	C
2088	3:07:40	3.7	C
2089	3:07:55	3.8	C
2090	3:08:10	3.8	C
2091	3:08:25	3.7	C
2092	3:08:40	3.7	C
2093	3:08:55	3.7	C
2094	3:09:10	3.7	C
2095	3:09:25	3.7	C
2096	3:09:40	3.7	C
2097	3:09:55	3.7	C
2098	3:10:10	3.7	C
2099	3:10:25	3.7	C
2100	3:10:40	3.7	C
2101	3:10:55	3.7	C
2102	3:11:10	3.6	C
2103	3:11:25	3.7	C
2104	3:11:40	3.6	C
2105	3:11:55	3.7	C
2106	3:12:10	3.6	C
2107	3:12:25	3.6	C
2108	3:12:40	3.7	C
2109	3:12:55	3.7	C
2110	3:13:10	3.6	C
2111	3:13:25	3.7	C
2112	3:13:40	3.7	C
2113	3:13:55	3.7	C
2114	3:14:10	3.6	C
2115	3:14:25	3.7	C
2116	3:14:40	3.7	C
2117	3:14:55	3.7	C
2118	3:15:10	3.7	C
2119	3:15:25	3.6	C
2120	3:15:40	3.6	C
2121	3:15:55	3.6	C
2122	3:16:10	3.6	C
2123	3:16:25	3.6	C
2124	3:16:40	3.6	C
2125	3:16:55	3.6	C
2126	3:17:10	3.6	C
2127	3:17:25	3.6	C
2128	3:17:40	3.6	C
2129	3:17:55	3.6	C
2130	3:18:10	3.6	C
2131	3:18:25	3.6	C
2132	3:18:40	3.6	C
2133	3:18:55	3.6	C
2134	3:19:10	3.6	C
2135	3:19:25	3.6	C
2136	3:19:40	3.6	C
2137	3:19:55	3.6	C
2138	3:20:10	3.6	C
2139	3:20:25	3.6	C
2140	3:20:40	3.6	C
2141	3:20:55	3.6	C
2142	3:21:10	3.6	C
2143	3:21:25	3.5	C
2144	3:21:40	3.6	C
2145	3:21:55	3.6	C
2146	3:22:10	3.6	C
2147	3:22:25	3.5	C
2148	3:22:40	3.6	C
2149	3:22:55	3.6	C
2150	3:23:10	3.6	C
2151	3:23:25	3.6	C
2152	3:23:40	3.6	C
2153	3:23:55	3.6	C
2154	3:24:10	3.5	C
2155	3:24:25	3.5	C
2156	3:24:40	3.5	C
2157	3:24:55	3.6	C
2158	3:25:10	3.5	C
2159	3:25:25	3.6	C
2160	3:25:40	3.5	C
2161	3:25:55	3.5	C
2162	3:26:10	3.5	C
2163	3:26:25	3.6	C
2164	3:26:40	3.6	C
2165	3:26:55	3.6	C
2166	3:27:10	3.5	C
2167	3:27:25	3.5	C
2168	3:27:40	3.5	C
2169	3:27:55	3.6	C
2170	3:28:10	3.5	C
2171	3:28:25	3.5	C
2172	3:28:40	3.6	C
2173	3:28:55	3.6	C
2174	3:29:10	3.6	C
2175	3:29:25	3.6	C
2176	3:29:40	3.6	C
2177	3:29:55	3.6	C
2178	3:30:10	3.5	C
2179	3:30:25	3.5	C
2180	3:30:40	3.5	C
2181	3:30:55	3.6	C
2182	3:31:10	3.6	C
2183	3:31:25	3.5	C
2184	3:31:40	3.5	C
2185	3:31:55	3.5	C
2186	3:32:10	3.6	C
2187	3:32:25	3.6	C
2188	3:32:40	3.5	C
2189	3:32:55	3.6	C
2190	3:33:10	3.6	C
2191	3:33:25	3.6	C
2192	3:33:40	3.6	C
2193	3:33:55	3.6	C
2194	3:34:10	3.6	C
2195	3:34:25	3.6	C
2196	3:34:40	3.6	C
2197	3:34:55	3.6	C
2198	3:35:10	3.6	C
2199	3:35:25	3.6	C
2200	3:35:40	3.6	C
2201	3:35:55	3.6	C
2202	3:36:10	3.6	C
2203	3:36:25	3.5	C
2204	3:36:40	3.6	C
2205	3:36:55	3.6	C
2206	3:37:10	3.6	C
2207	3:37:25	3.6	C
2208	3:37:40	3.6	C
2209	3:37:55	3.6	C
2210	3:38:10	3.6	C
2211	3:38:25	3.6	C
2212	3:38:40	3.6	C
2213	3:38:55	3.6	C
2214	3:39:10	3.6	C
2215	3:39:25	3.6	C
2216	3:39:40	3.7	C
2217	3:39:55	3.6	C
2218	3:40:10	3.6	C
2219	3:40:25	3.6	C
2220	3:40:40	3.6	C
2221	3:40:55	3.6	C
2222	3:41:10	3.6	C
2223	3:41:25	3.6	C
2224	3:41:40	3.6	C
2225	3:41:55	3.6	C
2226	3:42:10	3.6	C
2227	3:42:25	3.6	C
2228	3:42:40	3.6	C
2229	3:42:55	3.6	C
2230	3:43:10	3.6	C
2231	3:43:25	3.6	C
2232	3:43:40	3.6	C
2233	3:43:55	3.6	C
2234	3:44:10	3.6	C
2235	3:44:25	3.7	C
2236	3:44:40	3.7	C
2237	3:44:55	3.6	C
2238	3:45:10	3.6	C
2239	3:45:25	3.7	C
2240	3:45:40	3.7	C
2241	3:45:55	3.7	C
2242	3:46:10	3.6	C
2243	3:46:25	3.6	C
2244	3:46:40	3.7	C
2245	3:46:55	3.7	C
2246	3:47:10	3.7	C
2247	3:47:25	3.7	C
2248	3:47:40	3.7	C
2249	3:47:55	3.6	C
2250	3:48:10	3.6	C
2251	3:48:25	3.7	C
2252	3:48:40	3.6	C
2253	3:48:55	3.7	C
2254	3:49:10	3.7	C
2255	3:49:25	3.7	C
2256	3:49:40	3.6	C
2257	3:49:55	3.6	C
2258	3:50:10	3.7	C
2259	3:50:25	3.7	C
2260	3:50:40	3.7	C
2261	3:50:55	3.7	C
2262	3:51:10	3.7	C
2263	3:51:25	3.7	C
2264	3:51:40	3.7	C
2265	3:51:55	3.6	C
2266	3:52:10	3.7	C
2267	3:52:25	3.7	C
2268	3:52:40	3.7	C
2269	3:52:55	3.7	C
2270	3:53:10	3.7	C
2271	3:53:25	3.8	C
2272	3:53:40	3.8	C
2273	3:53:55	3.8	C
2274	3:54:10	3.8	C
2275	3:54:25	3.6	C
2276	3:54:40	3.7	C
2277	3:54:55	3.7	C
2278	3:55:10	3.7	C
2279	3:55:25	3.7	C
2280	3:55:40	3.7	C
2281	3:55:55	3.7	C
2282	3:56:10	3.7	C
2283	3:56:25	3.8	C
2284	3:56:40	3.7	C
2285	3:56:55	3.7	C
2286	3:57:10	3.8	C
2287	3:57:25	3.7	C
2288	3:57:40	3.7	C
2289	3:57:55	3.8	C
2290	3:58:10	3.8	C
2291	3:58:25	3.7	C
2292	3:58:40	3.8	C
2293	3:58:55	3.8	C
2294	3:59:10	3.8	C
2295	3:59:25	3.8	C
2296	3:59:40	3.8	C
2297	3:59:55	3.8	C
2298	4:00:10	3.8	C
2299	4:00:25	3.8	C
2300	4:00:40	3.8	C
2301	4:00:55	3.7	C
2302	4:01:10	3.7	C
2303	4:01:25	3.8	C
2304	4:01:40	3.7	C
2305	4:01:55	3.7	C
2306	4:02:10	3.7	C
2307	4:02:25	3.7	C
2308	4:02:40	3.7	C
2309	4:02:55	3.7	C
2310	4:03:10	3.7	C
2311	4:03:25	3.7	C
2312	4:03:40	3.7	C
2313	4:03:55	3.7	C
2314	4:04:10	3.7	C
2315	4:04:25	3.7	C
2316	4:04:40	3.7	C
2317	4:04:55	3.7	C
2318	4:05:10	3.6	C
2319	4:05:25	3.7	C
2320	4:05:40	3.7	C
2321	4:05:55	3.6	C
2322	4:06:10	3.6	C
2323	4:06:25	3.6	C
2324	4:06:40	3.6	C
2325	4:06:55	3.6	C
2326	4:07:10	3.6	C
2327	4:07:25	3.6	C
2328	4:07:40	3.6	C
2329	4:07:55	3.6	C
2330	4:08:10	3.6	C
2331	4:08:25	3.6	C
2332	4:08:40	3.6	C
2333	4:08:55	3.7	C
2334	4:09:10	3.6	C
2335	4:09:25	3.6	C
2336	4:09:40	3.6	C
2337	4:09:55	3.7	C
2338	4:10:10	3.6	C
2339	4:10:25	3.6	C
2340	4:10:40	3.6	C
2341	4:10:55	3.6	C
2342	4:11:10	3.6	C
2343	4:11:25	3.6	C
2344	4:11:40	3.6	C
2345	4:11:55	3.6	C
2346	4:12:10	3.6	C
2347	4:12:25	3.6	C
2348	4:12:40	3.6	C
2349	4:12:55	3.6	C
2350	4:13:10	3.6	C
2351	4:13:25	3.6	C
2352	4:13:40	3.6	C
2353	4:13:55	3.6	C
2354	4:14:10	3.6	C
2355	4:14:25	3.6	C
2356	4:14:40	3.6	C
2357	4:14:55	3.6	C
2358	4:15:10	3.6	C
2359	4:15:25	3.5	C
2360	4:15:40	3.6	C
2361	4:15:55	3.6	C
2362	4:16:10	3.5	C
2363	4:16:25	3.6	C
2364	4:16:40	3.6	C
2365	4:16:55	3.6	C
2366	4:17:10	3.6	C
2367	4:17:25	3.5	C
2368	4:17:40	3.6	C
2369	4:17:55	3.6	C
2370	4:18:10	3.6	C
2371	4:18:25	3.6	C
2372	4:18:40	3.6	C
2373	4:18:55	3.5	C
2374	4:19:10	3.5	C
2375	4:19:25	3.5	C
2376	4:19:40	3.5	C
2377	4:19:55	3.5	C
2378	4:20:10	3.5	C
2379	4:20:25	3.5	C
2380	4:20:40	3.5	C
2381	4:20:55	3.4	C
2382	4:21:10	3.4	C
2383	4:21:25	3.5	C
2384	4:21:40	3.4	C
2385	4:21:55	3.5	C
2386	4:22:10	3.5	C
2387	4:22:25	3.5	C
2388	4:22:40	3.5	C
2389	4:22:55	3.5	C
2390	4:23:10	3.5	C
2391	4:23:25	3.5	C
2392	4:23:40	3.5	C
2393	4:23:55	3.6	C
2394	4:24:10	3.6	C
2395	4:24:25	3.5	C
2396	4:24:40	3.5	C
2397	4:24:55	3.6	C
2398	4:25:10	3.5	C
2399	4:25:25	3.5	C
2400	4:25:40	3.5	C
2401	4:25:55	3.5	C
2402	4:26:10	3.6	C
2403	4:26:25	3.5	C
2404	4:26:40	3.5	C
2405	4:26:55	3.5	C
2406	4:27:10	3.5	C
2407	4:27:25	3.5	C
2408	4:27:40	3.5	C
2409	4:27:55	3.5	C
2410	4:28:10	3.5	C
2411	4:28:25	3.5	C
2412	4:28:40	3.6	C
2413	4:28:55	3.6	C
2414	4:29:10	3.5	C
2415	4:29:25	3.5	C
2416	4:29:40	3.5	C
2417	4:29:55	3.5	C
2418	4:30:10	3.6	C
2419	4:30:25	3.6	C
2420	4:30:40	3.5	C
2421	4:30:55	3.5	C
2422	4:31:10	3.5	C
2423	4:31:25	3.5	C
2424	4:31:40	3.5	C
2425	4:31:55	3.5	C
2426	4:32:10	3.5	C
2427	4:32:25	3.5	C
2428	4:32:40	3.6	C
2429	4:32:55	3.5	C
2430	4:33:10	3.6	C
2431	4:33:25	3.6	C
2432	4:33:40	3.5	C
2433	4:33:55	3.5	C
2434	4:34:10	3.5	C
2435	4:34:25	3.6	C
2436	4:34:40	3.5	C
2437	4:34:55	3.6	C
2438	4:35:10	3.6	C
2439	4:35:25	3.6	C
2440	4:35:40	3.6	C
2441	4:35:55	3.6	C
2442	4:36:10	3.6	C
2443	4:36:25	3.6	C
2444	4:36:40	3.6	C
2445	4:36:55	3.6	C
2446	4:37:10	3.6	C
2447	4:37:25	3.6	C
2448	4:37:40	3.6	C
2449	4:37:55	3.6	C
2450	4:38:10	3.6	C
2451	4:38:25	3.6	C
2452	4:38:40	3.6	C
2453	4:38:55	3.6	C
2454	4:39:10	3.6	C
2455	4:39:25	3.7	C
2456	4:39:40	3.6	C
2457	4:39:55	3.6	C
2458	4:40:10	3.6	C
2459	4:40:25	3.6	C
2460	4:40:40	3.6	C
2461	4:40:55	3.7	C
2462	4:41:10	3.7	C
2463	4:41:25	3.7	C
2464	4:41:40	3.7	C
2465	4:41:55	3.6	C
2466	4:42:10	3.7	C
2467	4:42:25	3.6	C
2468	4:42:40	3.6	C
2469	4:42:55	3.7	C
2470	4:43:10	3.6	C
2471	4:43:25	3.6	C
2472	4:43:40	3.6	C
2473	4:43:55	3.6	C
2474	4:44:10	3.7	C
2475	4:44:25	3.7	C
2476	4:44:40	3.7	C
2477	4:44:55	3.7	C
2478	4:45:10	3.7	C
2479	4:45:25	3.7	C
2480	4:45:40	3.7	C
2481	4:45:55	3.7	C
2482	4:46:10	3.7	C
2483	4:46:25	3.7	C
2484	4:46:40	3.7	C
2485	4:46:55	3.7	C
2486	4:47:10	3.7	C
2487	4:47:25	3.7	C
2488	4:47:40	3.7	C
2489	4:47:55	3.7	C
2490	4:48:10	3.7	C
2491	4:48:25	3.6	C
2492	4:48:40	3.8	C
2493	4:48:55	3.7	C
2494	4:49:10	3.7	C
2495	4:49:25	3.7	C
2496	4:49:40	3.7	C
2497	4:49:55	3.8	C
2498	4:50:10	3.7	C
2499	4:50:25	3.7	C
2500	4:50:40	3.7	C
2501	4:50:55	3.7	C
2502	4:51:10	3.7	C
2503	4:51:25	3.7	C
2504	4:51:40	3.7	C
2505	4:51:55	3.7	C
2506	4:52:10	3.8	C
2507	4:52:25	3.7	C
2508	4:52:40	3.7	C
2509	4:52:55	3.8	C
2510	4:53:10	3.8	C
2511	4:53:25	3.8	C
2512	4:53:40	3.8	C
2513	4:53:55	3.8	C
2514	4:54:10	3.7	C
2515	4:54:25	3.8	C
2516	4:54:40	3.8	C
2517	4:54:55	3.8	C
2518	4:55:10	3.8	C
2519	4:55:25	3.8	C
2520	4:55:40	3.7	C
2521	4:55:55	3.8	C
2522	4:56:10	3.7	C
2523	4:56:25	3.7	C
2524	4:56:40	3.7	C
2525	4:56:55	3.7	C
2526	4:57:10	3.7	C
2527	4:57:25	3.7	C
2528	4:57:40	3.7	C
2529	4:57:55	3.6	C
2530	4:58:10	3.7	C
2531	4:58:25	3.7	C
2532	4:58:40	3.7	C
2533	4:58:55	3.7	C
2534	4:59:10	3.7	C
2535	4:59:25	3.7	C
2536	4:59:40	3.7	C
2537	4:59:55	3.7	C
2538	5:00:10	3.7	C
2539	5:00:25	3.6	C
2540	5:00:40	3.6	C
2541	5:00:55	3.6	C
2542	5:01:10	3.6	C
2543	5:01:25	3.6	C
2544	5:01:40	3.6	C
2545	5:01:55	3.6	C
2546	5:02:10	3.6	C
2547	5:02:25	3.6	C
2548	5:02:40	3.6	C
2549	5:02:55	3.6	C
2550	5:03:10	3.6	C
2551	5:03:25	3.6	C
2552	5:03:40	3.6	C
2553	5:03:55	3.6	C
2554	5:04:10	3.6	C
2555	5:04:25	3.6	C
2556	5:04:40	3.6	C
2557	5:04:55	3.6	C
2558	5:05:10	3.6	C
2559	5:05:25	3.7	C
2560	5:05:40	3.6	C
2561	5:05:55	3.6	C
2562	5:06:10	3.6	C
2563	5:06:25	3.6	C
2564	5:06:40	3.6	C
2565	5:06:55	3.6	C
2566	5:07:10	3.6	C
2567	5:07:25	3.6	C
2568	5:07:40	3.5	C
2569	5:07:55	3.6	C
2570	5:08:10	3.6	C
2571	5:08:25	3.6	C
2572	5:08:40	3.6	C
2573	5:08:55	3.6	C
2574	5:09:10	3.6	C
2575	5:09:25	3.6	C
2576	5:09:40	3.5	C
2577	5:09:55	3.6	C
2578	5:10:10	3.6	C
2579	5:10:25	3.6	C
2580	5:10:40	3.6	C
2581	5:10:55	3.6	C
2582	5:11:10	3.6	C
2583	5:11:25	3.6	C
2584	5:11:40	3.6	C
2585	5:11:55	3.6	C
2586	5:12:10	3.6	C
2587	5:12:25	3.6	C
2588	5:12:40	3.6	C
2589	5:12:55	3.6	C
2590	5:13:10	3.5	C
2591	5:13:25	3.6	C
2592	5:13:40	3.6	C
2593	5:13:55	3.5	C
2594	5:14:10	3.5	C
2595	5:14:25	3.6	C
2596	5:14:40	3.6	C
2597	5:14:55	3.6	C
2598	5:15:10	3.6	C
2599	5:15:25	3.5	C
2600	5:15:40	3.6	C
2601	5:15:55	3.6	C
2602	5:16:10	3.6	C
2603	5:16:25	3.6	C
2604	5:16:40	3.6	C
2605	5:16:55	3.6	C
2606	5:17:10	3.6	C
2607	5:17:25	3.5	C
2608	5:17:40	3.6	C
2609	5:17:55	3.6	C
2610	5:18:10	3.5	C
2611	5:18:25	3.5	C
2612	5:18:40	3.6	C
2613	5:18:55	3.6	C
2614	5:19:10	3.6	C
2615	5:19:25	3.5	C
2616	5:19:40	3.6	C
2617	5:19:55	3.6	C
2618	5:20:10	3.5	C
2619	5:20:25	3.5	C
2620	5:20:40	3.6	C
2621	5:20:55	3.5	C
2622	5:21:10	3.5	C
2623	5:21:25	3.6	C
2624	5:21:40	3.5	C
2625	5:21:55	3.5	C
2626	5:22:10	3.5	C
2627	5:22:25	3.5	C
2628	5:22:40	3.6	C
2629	5:22:55	3.6	C
2630	5:23:10	3.5	C
2631	5:23:25	3.6	C
2632	5:23:40	3.6	C
2633	5:23:55	3.5	C
2634	5:24:10	3.6	C
2635	5:24:25	3.6	C
2636	5:24:40	3.5	C
2637	5:24:55	3.6	C
2638	5:25:10	3.6	C
2639	5:25:25	3.6	C
2640	5:25:40	3.6	C
2641	5:25:55	3.6	C
2642	5:26:10	3.6	C
2643	5:26:25	3.6	C
2644	5:26:40	3.6	C
2645	5:26:55	3.6	C
2646	5:27:10	3.6	C
2647	5:27:25	3.6	C
2648	5:27:40	3.6	C
2649	5:27:55	3.6	C
2650	5:28:10	3.6	C
2651	5:28:25	3.6	C
2652	5:28:40	3.6	C
2653	5:28:55	3.6	C
2654	5:29:10	3.6	C
2655	5:29:25	3.6	C
2656	5:29:40	3.6	C
2657	5:29:55	3.6	C
2658	5:30:10	3.6	C
2659	5:30:25	3.6	C
2660	5:30:40	3.7	C
2661	5:30:55	3.6	C
2662	5:31:10	3.7	C
2663	5:31:25	3.6	C
2664	5:31:40	3.6	C
2665	5:31:55	3.6	C
2666	5:32:10	3.6	C
2667	5:32:25	3.6	C
2668	5:32:40	3.6	C
2669	5:32:55	3.7	C
2670	5:33:10	3.6	C
2671	5:33:25	3.6	C
2672	5:33:40	3.6	C
2673	5:33:55	3.6	C
2674	5:34:10	3.6	C
2675	5:34:25	3.6	C
2676	5:34:40	3.6	C
2677	5:34:55	3.6	C
2678	5:35:10	3.6	C
2679	5:35:25	3.6	C
2680	5:35:40	3.7	C
2681	5:35:55	3.6	C
2682	5:36:10	3.6	C
2683	5:36:25	3.6	C
2684	5:36:40	3.6	C
2685	5:36:55	3.6	C
2686	5:37:10	3.7	C
2687	5:37:25	3.6	C
2688	5:37:40	3.6	C
2689	5:37:55	3.7	C
2690	5:38:10	3.7	C
2691	5:38:25	3.6	C
2692	5:38:40	3.6	C
2693	5:38:55	3.7	C
2694	5:39:10	3.6	C
2695	5:39:25	3.7	C
2696	5:39:40	3.6	C
2697	5:39:55	3.6	C
2698	5:40:10	3.6	C
2699	5:40:25	3.6	C
2700	5:40:40	3.7	C
2701	5:40:55	3.6	C
2702	5:41:10	3.6	C
2703	5:41:25	3.7	C
2704	5:41:40	3.7	C
2705	5:41:55	3.7	C
2706	5:42:10	3.7	C
2707	5:42:25	3.7	C
2708	5:42:40	3.7	C
2709	5:42:55	3.7	C
2710	5:43:10	3.7	C
2711	5:43:25	3.7	C
2712	5:43:40	3.7	C
2713	5:43:55	3.7	C
2714	5:44:10	3.7	C
2715	5:44:25	3.7	C
2716	5:44:40	3.7	C
2717	5:44:55	3.8	C
2718	5:45:10	3.7	C
2719	5:45:25	3.7	C
2720	5:45:40	3.7	C
2721	5:45:55	3.7	C
2722	5:46:10	3.7	C
2723	5:46:25	3.8	C
2724	5:46:40	3.7	C
2725	5:46:55	3.7	C
2726	5:47:10	3.8	C
2727	5:47:25	3.8	C
2728	5:47:40	3.8	C
2729	5:47:55	3.8	C
2730	5:48:10	3.8	C
2731	5:48:25	3.8	C
2732	5:48:40	3.7	C
2733	5:48:55	3.7	C
2734	5:49:10	3.8	C
2735	5:49:25	3.8	C
2736	5:49:40	3.7	C
2737	5:49:55	3.7	C
2738	5:50:10	3.8	C
2739	5:50:25	3.7	C
2740	5:50:40	3.7	C
2741	5:50:55	3.7	C
2742	5:51:10	3.7	C
2743	5:51:25	3.7	C
2744	5:51:40	3.7	C
2745	5:51:55	3.8	C
2746	5:52:10	3.7	C
2747	5:52:25	3.7	C
2748	5:52:40	3.7	C
2749	5:52:55	3.7	C
2750	5:53:10	3.7	C
2751	5:53:25	3.6	C
2752	5:53:40	3.7	C
2753	5:53:55	3.6	C
2754	5:54:10	3.7	C
2755	5:54:25	3.6	C
2756	5:54:40	3.6	C
2757	5:54:55	3.6	C
2758	5:55:10	3.6	C
2759	5:55:25	3.6	C
2760	5:55:40	3.6	C
2761	5:55:55	3.6	C
2762	5:56:10	3.6	C
2763	5:56:25	3.6	C
2764	5:56:40	3.6	C
2765	5:56:55	3.6	C
2766	5:57:10	3.6	C
2767	5:57:25	3.6	C
2768	5:57:40	3.6	C
2769	5:57:55	3.6	C
2770	5:58:10	3.6	C
2771	5:58:25	3.6	C
2772	5:58:40	3.6	C
2773	5:58:55	3.6	C
2774	5:59:10	3.6	C
2775	5:59:25	3.7	C
2776	5:59:40	3.7	C
2777	5:59:55	3.7	C
2778	6:00:10	3.6	C
2779	6:00:25	3.6	C
2780	6:00:40	3.6	C
2781	6:00:55	3.6	C
2782	6:01:10	3.6	C
2783	6:01:25	3.6	C
2784	6:01:40	3.6	C
2785	6:01:55	3.6	C
2786	6:02:10	3.6	C
2787	6:02:25	3.6	C
2788	6:02:40	3.6	C
2789	6:02:55	3.6	C
2790	6:03:10	3.6	C
2791	6:03:25	3.6	C
2792	6:03:40	3.6	C
2793	6:03:55	3.6	C
2794	6:04:10	3.6	C
2795	6:04:25	3.6	C
2796	6:04:40	3.6	C
2797	6:04:55	3.6	C
2798	6:05:10	3.6	C
2799	6:05:25	3.6	C
2800	6:05:40	3.6	C
2801	6:05:55	3.6	C
2802	6:06:10	3.6	C
2803	6:06:25	3.6	C
2804	6:06:40	3.6	C
2805	6:06:55	3.6	C
2806	6:07:10	3.5	C
2807	6:07:25	3.6	C
2808	6:07:40	3.6	C
2809	6:07:55	3.6	C
2810	6:08:10	3.6	C
2811	6:08:25	3.6	C
2812	6:08:40	3.6	C
2813	6:08:55	3.6	C
2814	6:09:10	3.6	C
2815	6:09:25	3.6	C
2816	6:09:40	3.5	C
2817	6:09:55	3.5	C
2818	6:10:10	3.5	C
2819	6:10:25	3.6	C
2820	6:10:40	3.6	C
2821	6:10:55	3.6	C
2822	6:11:10	3.6	C
2823	6:11:25	3.6	C
2824	6:11:40	3.6	C
2825	6:11:55	3.6	C
2826	6:12:10	3.6	C
2827	6:12:25	3.6	C
2828	6:12:40	3.6	C
2829	6:12:55	3.6	C
2830	6:13:10	3.6	C
2831	6:13:25	3.6	C
2832	6:13:40	3.6	C
2833	6:13:55	3.6	C
2834	6:14:10	3.6	C
2835	6:14:25	3.6	C
2836	6:14:40	3.6	C
2837	6:14:55	3.6	C
2838	6:15:10	3.6	C
2839	6:15:25	3.6	C
2840	6:15:40	3.5	C
2841	6:15:55	3.6	C
2842	6:16:10	3.6	C
2843	6:16:25	3.6	C
2844	6:16:40	3.6	C
2845	6:16:55	3.6	C
2846	6:17:10	3.5	C
2847	6:17:25	3.5	C
2848	6:17:40	3.6	C
2849	6:17:55	3.6	C
2850	6:18:10	3.6	C
2851	6:18:25	3.6	C
2852	6:18:40	3.6	C
2853	6:18:55	3.6	C
2854	6:19:10	3.6	C
2855	6:19:25	3.6	C
2856	6:19:40	3.6	C
2857	6:19:55	3.6	C
2858	6:20:10	3.6	C
2859	6:20:25	3.6	C
2860	6:20:40	3.6	C
2861	6:20:55	3.6	C
2862	6:21:10	3.6	C
2863	6:21:25	3.6	C
2864	6:21:40	3.7	C
2865	6:21:55	3.7	C
2866	6:22:10	3.6	C
2867	6:22:25	3.6	C
