id	Experiment_Day	Temperature
MST60075	26.143761574074073	33
MST60075	26.15070601851852	33.5
MST60075	26.157650462962962	33.5
MST60075	26.164594907407405	34
MST60075	26.17153935185185	32.5
MST60075	26.178483796296298	31.5
MST60075	26.18542824074074	31
MST60075	26.192372685185184	32
MST60075	26.19931712962963	32.5
MST60075	26.206261574074073	32
MST60075	26.21320601851852	32
MST60075	26.220150462962962	31.5
MST60075	26.227094907407405	34
MST60075	26.23403935185185	33.5
MST60075	26.240983796296298	33.5
MST60075	26.24792824074074	33
MST60075	26.254872685185184	33.5
MST60075	26.26181712962963	33
MST60075	26.268761574074073	32.5
MST60075	26.27570601851852	32.5
MST60075	26.282650462962962	33
MST60075	26.289594907407405	33
MST60075	26.29653935185185	33
MST60075	26.303483796296298	32.5
MST60075	26.31042824074074	32.5
MST60075	26.317372685185184	32.5
MST60075	26.32431712962963	32.5
MST60075	26.331261574074073	32
MST60075	26.33820601851852	32
MST60075	26.345150462962962	32
MST60075	26.352094907407405	32
MST60075	26.35903935185185	32.5
MST60075	26.365983796296298	32
MST60075	26.37292824074074	33
MST60075	26.379872685185184	33
MST60075	26.38681712962963	33
MST60075	26.393761574074073	33.5
MST60075	26.40070601851852	33
MST60075	26.407650462962962	33
MST60075	26.414594907407405	32
MST60075	26.42153935185185	32
MST60075	26.428483796296298	32.5
MST60075	26.43542824074074	32
MST60075	26.442372685185184	32.5
MST60075	26.44931712962963	32.5
MST60075	26.456261574074073	32
MST60075	26.46320601851852	32
MST60075	26.470150462962962	32
MST60075	26.477094907407405	32
MST60075	26.48403935185185	32
MST60075	26.490983796296298	31.5
MST60075	26.49792824074074	31.5
MST60075	26.504872685185184	31.5
MST60075	26.51181712962963	32
MST60075	26.518761574074073	32
MST60075	26.52570601851852	32
MST60075	26.532650462962962	32
MST60075	26.539594907407405	32
MST60076	17.002789351851852	31.5
MST60076	17.009733796296295	28.5
MST60076	17.01667824074074	28.5
MST60076	17.023622685185185	33
MST60076	17.03056712962963	33
MST60076	17.037511574074074	32.5
MST60076	17.044456018518517	33
MST60076	17.051400462962963	32.5
MST60076	17.058344907407406	32
MST60076	17.065289351851852	32
MST60076	17.072233796296295	31
MST60076	17.07917824074074	31.5
MST60076	17.086122685185185	31.5
MST60076	17.09306712962963	32
MST60076	17.100011574074074	32
MST60076	17.106956018518517	32
MST60076	17.113900462962963	31
MST60076	17.120844907407406	29.5
MST60076	17.127789351851852	30
MST60076	17.134733796296295	31
MST60076	17.14167824074074	30.5
MST60076	17.148622685185185	29.5
MST60076	17.15556712962963	30
MST60076	17.162511574074074	30.5
MST60076	17.169456018518517	31.5
MST60076	17.176400462962963	32
MST60076	17.183344907407406	31.5
MST60076	17.190289351851852	31
MST60076	17.197233796296295	31.5
MST60076	17.20417824074074	31
MST60076	17.211122685185185	30
MST60076	17.21806712962963	29.5
MST60076	17.225011574074074	30.5
MST60076	17.231956018518517	32
MST60076	17.238900462962963	31.5
MST60076	17.245844907407406	31
MST60076	17.252789351851852	31
MST60076	17.259733796296295	32
MST60076	17.26667824074074	32
MST60076	17.273622685185185	31.5
MST60076	17.28056712962963	31
MST60076	17.287511574074074	30.5
MST60076	17.294456018518517	30.5
MST60076	17.301400462962963	31
MST60076	17.308344907407406	30
MST60076	17.315289351851852	30.5
MST60076	17.322233796296295	30.5
MST60076	17.32917824074074	30
MST60076	17.336122685185185	30
MST60076	17.34306712962963	30.5
MST60076	17.350011574074074	31
MST60076	17.356956018518517	31
MST60076	17.363900462962963	31
MST60076	17.370844907407406	31
MST60076	17.377789351851852	31
MST60076	17.384733796296295	31.5
MST60076	17.39167824074074	32.5
MST60076	17.398622685185185	32
MST60076	17.40556712962963	31.5
MST60076	17.412511574074074	31
MST60076	17.419456018518517	31
MST60076	17.426400462962963	30.5
MST60076	17.433344907407406	31
MST60076	17.440289351851852	31
MST60076	17.447233796296295	31
MST60076	17.45417824074074	31
MST60076	17.461122685185185	31
MST60076	17.46806712962963	31.5
MST60076	17.475011574074074	31.5
MST60076	17.481956018518517	31.5
MST60076	17.488900462962963	31.5
MST60076	17.495844907407406	32
MST60076	17.502789351851852	32
MST60076	17.509733796296295	32
MST60076	17.51667824074074	32
MST60076	17.523622685185185	31.5
MST60076	17.53056712962963	31.5
MST60076	17.537511574074074	31.5
MST60076	17.544456018518517	31
MST60076	17.551400462962963	31.5
MST60076	17.558344907407406	31
MST60076	17.565289351851852	31
MST60076	17.572233796296295	30.5
MST60076	17.57917824074074	30
MST60076	17.586122685185185	30
MST60076	17.59306712962963	30
MST60076	17.600011574074074	30
MST60076	17.606956018518517	30
MST60076	17.613900462962963	30
MST60076	17.620844907407406	29.5
MST60076	17.627789351851852	29.5
MST60076	17.634733796296295	29.5
MST60076	17.64167824074074	29
MST60076	17.648622685185185	29.5
MST60076	17.65556712962963	30
MST60076	17.662511574074074	31
MST60076	17.669456018518517	31
MST60076	17.676400462962963	30.5
MST60076	17.683344907407406	30.5
MST60076	17.690289351851852	30.5
MST60076	17.697233796296295	30.5
MST60076	17.70417824074074	30
MST60076	17.711122685185185	29.5
MST60076	17.71806712962963	29.5
MST60076	17.725011574074074	29
MST60076	17.731956018518517	29
MST60076	17.738900462962963	29.5
MST60076	17.745844907407406	30.5
MST60076	17.752789351851852	30.5
MST60076	17.759733796296295	30.5
MST60076	17.76667824074074	30.5
MST60076	17.773622685185185	30.5
MST60076	17.78056712962963	30
MST60076	17.787511574074074	30
MST60076	17.794456018518517	30
MST60076	17.801400462962963	30
MST60076	17.808344907407406	31
MST60076	17.815289351851852	31
MST60076	17.822233796296295	31
MST60076	17.82917824074074	30.5
MST60076	17.836122685185185	30
MST60076	17.84306712962963	29.5
MST60076	17.850011574074074	29
MST60076	17.856956018518517	29
MST60076	17.863900462962963	29
MST60076	17.870844907407406	28.5
MST60076	17.877789351851852	28.5
MST60076	17.884733796296295	28.5
MST60076	17.89167824074074	28.5
MST60076	17.898622685185185	28.5
MST60076	17.90556712962963	28.5
MST60076	17.912511574074074	30
MST60076	17.919456018518517	30.5
MST60076	17.926400462962963	32
MST60076	17.933344907407406	31.5
MST60076	17.940289351851852	31
MST60076	17.947233796296295	30.5
MST60076	17.95417824074074	30
MST60076	17.961122685185185	29.5
MST60076	17.96806712962963	29.5
MST60076	17.975011574074074	29
MST60076	17.981956018518517	29
MST60076	17.988900462962963	29
MST60076	17.995844907407406	29
MST60076	18.002789351851852	29
MST60076	18.009733796296295	30
MST60076	18.01667824074074	33
MST60076	18.023622685185185	32
MST60076	18.03056712962963	31.5
MST60076	18.037511574074074	32
MST60076	18.044456018518517	33
MST60076	18.051400462962963	30
MST60076	18.058344907407406	30.5
MST60076	18.065289351851852	31.5
MST60076	18.072233796296295	30.5
MST60076	18.07917824074074	30
MST60076	18.086122685185185	30
MST60076	18.09306712962963	29
MST60076	18.100011574074074	30.5
MST60076	18.106956018518517	31.5
MST60076	18.113900462962963	31.5
MST60076	18.120844907407406	32
MST60076	18.127789351851852	31.5
MST60076	18.134733796296295	33
MST60076	18.14167824074074	31.5
MST60076	18.148622685185185	32.5
MST60076	18.15556712962963	30.5
MST60076	18.162511574074074	32.5
MST60076	18.169456018518517	32
MST60076	18.176400462962963	33.5
MST60076	18.183344907407406	31
MST60076	18.190289351851852	30.5
MST60076	18.197233796296295	30
MST60076	18.20417824074074	30.5
MST60076	18.211122685185185	31.5
MST60076	18.21806712962963	30.5
MST60076	18.225011574074074	30.5
MST60076	18.231956018518517	33
MST60076	18.238900462962963	33
MST60076	18.245844907407406	32.5
MST60076	18.252789351851852	30
MST60076	18.259733796296295	30.5
MST60076	18.26667824074074	31.5
MST60076	18.273622685185185	32.5
MST60076	18.28056712962963	32
MST60076	18.287511574074074	31.5
MST60076	18.294456018518517	32
MST60076	18.301400462962963	32
MST60076	18.308344907407406	32
MST60076	18.315289351851852	32.5
MST60076	18.322233796296295	32
MST60076	18.32917824074074	32.5
MST60076	18.336122685185185	31.5
MST60076	18.34306712962963	31
MST60076	18.350011574074074	31
MST60076	18.356956018518517	31
MST60076	18.363900462962963	31
MST60076	18.370844907407406	31
MST60076	18.377789351851852	31
MST60076	18.384733796296295	31
MST60076	18.39167824074074	31
MST60076	18.398622685185185	30.5
MST60076	18.40556712962963	31
MST60076	18.412511574074074	30.5
MST60076	18.419456018518517	31
MST60076	18.426400462962963	31
MST60076	18.433344907407406	31.5
MST60076	18.440289351851852	32.5
MST60076	18.447233796296295	32
MST60076	18.45417824074074	32
MST60076	18.461122685185185	32
MST60076	18.46806712962963	32
MST60076	18.475011574074074	32
MST60076	18.48195601851852	32.5
MST60076	18.488900462962963	32.5
MST60076	18.495844907407406	32
MST60076	18.502789351851852	32.5
MST60076	18.509733796296295	32.5
MST60076	18.51667824074074	32.5
MST60076	18.523622685185185	32
MST60076	18.53056712962963	32
MST60076	18.537511574074074	32
MST60076	18.54445601851852	31.5
MST60076	18.551400462962963	31.5
MST60076	18.558344907407406	31.5
MST60076	18.565289351851852	31.5
MST60076	18.572233796296295	31
MST60076	18.57917824074074	31.5
MST60076	18.586122685185185	31
MST60076	18.59306712962963	31
MST60076	18.600011574074074	31
MST60076	18.60695601851852	31.5
MST60076	18.613900462962963	31
MST60076	18.620844907407406	31.5
MST60076	18.627789351851852	31.5
MST60076	18.634733796296295	31
MST60076	18.64167824074074	30.5
MST60076	18.648622685185185	30.5
MST60076	18.65556712962963	31
MST60076	18.662511574074074	30.5
MST60076	18.66945601851852	30.5
MST60076	18.676400462962963	30
MST60076	18.683344907407406	30.5
MST60076	18.690289351851852	30.5
MST60076	18.697233796296295	30.5
MST60076	18.70417824074074	30.5
MST60076	18.711122685185185	31.5
MST60076	18.71806712962963	31
MST60076	18.725011574074074	31
MST60076	18.73195601851852	31.5
MST60076	18.738900462962963	30.5
MST60076	18.745844907407406	30.5
MST60076	18.752789351851852	30.5
MST60076	18.759733796296295	30.5
MST60076	18.76667824074074	30
MST60076	18.773622685185185	30.5
MST60076	18.78056712962963	31.5
MST60076	18.787511574074074	31.5
MST60076	18.79445601851852	31
MST60076	18.801400462962963	30.5
MST60076	18.808344907407406	30.5
MST60076	18.815289351851852	30
MST60076	18.822233796296295	30
MST60076	18.82917824074074	30
MST60076	18.836122685185185	30
MST60076	18.84306712962963	30
MST60076	18.850011574074074	32
MST60076	18.85695601851852	31.5
MST60076	18.863900462962963	31.5
MST60076	18.870844907407406	30.5
MST60076	18.877789351851852	30.5
MST60076	18.884733796296295	30
MST60076	18.89167824074074	29.5
MST60076	18.898622685185185	30
MST60076	18.90556712962963	29.5
MST60076	18.912511574074074	29.5
MST60076	18.91945601851852	29.5
MST60076	18.926400462962963	29.5
MST60076	18.933344907407406	29.5
MST60076	18.940289351851852	29.5
MST60076	18.947233796296295	29.5
MST60076	18.95417824074074	29.5
MST60076	18.961122685185185	29.5
MST60076	18.96806712962963	29.5
MST60076	18.975011574074074	29.5
MST60076	18.98195601851852	29
MST60076	18.988900462962963	29
MST60076	18.995844907407406	29
MST60076	19.002789351851852	29
MST60076	19.009733796296295	30
MST60076	19.01667824074074	33
MST60076	19.023622685185185	32.5
MST60076	19.03056712962963	31.5
MST60076	19.037511574074074	31.5
MST60076	19.044456018518517	35
MST60076	19.051400462962963	31
MST60076	19.058344907407406	31
MST60076	19.065289351851852	31
MST60076	19.072233796296295	29
MST60076	19.07917824074074	31
MST60076	19.086122685185185	30
MST60076	19.09306712962963	30.5
MST60076	19.100011574074074	31
MST60076	19.106956018518517	30
MST60076	19.113900462962963	30.5
MST60076	19.120844907407406	30
MST60076	19.127789351851852	30.5
MST60076	19.134733796296295	30
MST60076	19.14167824074074	29.5
MST60076	19.148622685185185	29.5
MST60076	19.15556712962963	30.5
MST60076	19.162511574074074	29
MST60076	19.169456018518517	30
MST60076	19.176400462962963	30.5
MST60076	19.183344907407406	31
MST60076	19.190289351851852	31
MST60076	19.197233796296295	32.5
MST60076	19.20417824074074	32
MST60076	19.211122685185185	31
MST60076	19.21806712962963	30.5
MST60076	19.225011574074074	29.5
MST60076	19.231956018518517	30
MST60076	19.238900462962963	30
MST60076	19.245844907407406	34
MST60076	19.252789351851852	33.5
MST60076	19.259733796296295	34
MST60076	19.26667824074074	32
MST60076	19.273622685185185	31.5
MST60076	19.28056712962963	32
MST60076	19.287511574074074	32.5
MST60076	19.294456018518517	31
MST60076	19.301400462962963	30.5
MST60076	19.308344907407406	29.5
MST60076	19.315289351851852	33.5
MST60076	19.322233796296295	32.5
MST60076	19.32917824074074	29.5
MST60076	19.336122685185185	30
MST60076	19.34306712962963	31
MST60076	19.350011574074074	32.5
MST60076	19.356956018518517	31.5
MST60076	19.363900462962963	31
MST60076	19.370844907407406	30.5
MST60076	19.377789351851852	30.5
MST60076	19.384733796296295	30.5
MST60076	19.39167824074074	30.5
MST60076	19.398622685185185	31
MST60076	19.40556712962963	31
MST60076	19.412511574074074	30.5
MST60076	19.419456018518517	31
MST60076	19.426400462962963	31
MST60076	19.433344907407406	31
MST60076	19.440289351851852	31.5
MST60076	19.447233796296295	31.5
MST60076	19.45417824074074	31.5
MST60076	19.461122685185185	31.5
MST60076	19.46806712962963	31.5
MST60076	19.475011574074074	32
MST60076	19.481956018518517	32.5
MST60076	19.488900462962963	32.5
MST60076	19.495844907407406	32.5
MST60076	19.502789351851852	32
MST60076	19.509733796296295	32
MST60076	19.51667824074074	32
MST60076	19.523622685185185	32
MST60076	19.53056712962963	32
MST60076	19.537511574074074	32
MST60076	19.544456018518517	31.5
MST60076	19.551400462962963	31.5
MST60076	19.558344907407406	31.5
MST60076	19.565289351851852	31
MST60076	19.572233796296295	30.5
MST60076	19.57917824074074	30
MST60076	19.586122685185185	30.5
MST60076	19.59306712962963	30.5
MST60076	19.600011574074074	30.5
MST60076	19.606956018518517	30
MST60076	19.613900462962963	30
MST60076	19.620844907407406	30
MST60076	19.627789351851852	30
MST60076	19.634733796296295	30
MST60076	19.64167824074074	30
MST60076	19.648622685185185	30
MST60076	19.65556712962963	30
MST60076	19.662511574074074	30.5
MST60076	19.669456018518517	31.5
MST60076	19.676400462962963	31.5
MST60076	19.683344907407406	31
MST60076	19.690289351851852	30.5
MST60076	19.697233796296295	30
MST60076	19.70417824074074	30.5
MST60076	19.711122685185185	31
MST60076	19.71806712962963	31
MST60076	19.725011574074074	31
MST60076	19.731956018518517	31
MST60076	19.738900462962963	30.5
MST60076	19.745844907407406	30.5
MST60076	19.752789351851852	30.5
MST60076	19.759733796296295	30
MST60076	19.76667824074074	30
MST60076	19.773622685185185	30
MST60076	19.78056712962963	30
MST60076	19.787511574074074	31
MST60076	19.794456018518517	31.5
MST60076	19.801400462962963	31
MST60076	19.808344907407406	31
MST60076	19.815289351851852	30.5
MST60076	19.822233796296295	30
MST60076	19.82917824074074	30.5
MST60076	19.836122685185185	30
MST60076	19.84306712962963	30
MST60076	19.850011574074074	31
MST60076	19.856956018518517	32
MST60076	19.863900462962963	31.5
MST60076	19.870844907407406	31
MST60076	19.877789351851852	30.5
MST60076	19.884733796296295	30
MST60076	19.89167824074074	30
MST60076	19.898622685185185	29.5
MST60076	19.90556712962963	29.5
MST60076	19.912511574074074	29
MST60076	19.919456018518517	28.5
MST60076	19.926400462962963	28.5
MST60076	19.933344907407406	29
MST60076	19.940289351851852	29
MST60076	19.947233796296295	29.5
MST60076	19.95417824074074	29.5
MST60076	19.961122685185185	29
MST60076	19.96806712962963	29
MST60076	19.975011574074074	29
MST60076	19.981956018518517	29
MST60076	19.988900462962963	28.5
MST60076	19.995844907407406	29
MST60076	20.002789351851852	29.5
MST60076	20.009733796296295	30.5
MST60076	20.01667824074074	32.5
MST60076	20.023622685185185	32.5
MST60076	20.03056712962963	32
MST60076	20.037511574074074	31
MST60076	20.044456018518517	31
MST60076	20.051400462962963	31.5
MST60076	20.058344907407406	32
MST60076	20.065289351851852	32
MST60076	20.072233796296295	34
MST60076	20.07917824074074	35
MST60076	20.086122685185185	32
MST60076	20.09306712962963	30.5
MST60076	20.100011574074074	29
MST60076	20.106956018518517	29.5
MST60076	20.113900462962963	29.5
MST60076	20.120844907407406	29.5
MST60076	20.127789351851852	30
MST60076	20.134733796296295	33.5
MST60076	20.14167824074074	31
MST60076	20.148622685185185	31.5
MST60076	20.15556712962963	30.5
MST60076	20.162511574074074	30
MST60076	20.169456018518517	29
MST60076	20.176400462962963	29
MST60076	20.183344907407406	31.5
MST60076	20.190289351851852	32
MST60076	20.197233796296295	32
MST60076	20.20417824074074	31.5
MST60076	20.211122685185185	30.5
MST60076	20.21806712962963	30
MST60076	20.225011574074074	29.5
MST60076	20.231956018518517	30.5
MST60076	20.238900462962963	32
MST60076	20.245844907407406	33
MST60076	20.252789351851852	31.5
MST60076	20.259733796296295	33
MST60076	20.26667824074074	32
MST60076	20.273622685185185	31.5
MST60076	20.28056712962963	32.5
MST60076	20.287511574074074	30
MST60076	20.294456018518517	32.5
MST60076	20.301400462962963	30
MST60076	20.308344907407406	30
MST60076	20.315289351851852	30
MST60076	20.322233796296295	31.5
MST60076	20.32917824074074	32
MST60076	20.336122685185185	31.5
MST60076	20.34306712962963	31
MST60076	20.350011574074074	30.5
MST60076	20.356956018518517	30.5
MST60076	20.363900462962963	31
MST60076	20.370844907407406	31
MST60076	20.377789351851852	31
MST60076	20.384733796296295	31
MST60076	20.39167824074074	31
MST60076	20.398622685185185	31
MST60076	20.40556712962963	31
MST60076	20.412511574074074	31
MST60076	20.419456018518517	31.5
MST60076	20.426400462962963	31.5
MST60076	20.433344907407406	31.5
MST60076	20.440289351851852	31.5
MST60076	20.447233796296295	31
MST60076	20.45417824074074	31
MST60076	20.461122685185185	31.5
MST60076	20.46806712962963	31.5
MST60076	20.475011574074074	31.5
MST60076	20.481956018518517	32
MST60076	20.488900462962963	32
MST60076	20.495844907407406	32
MST60076	20.502789351851852	32.5
MST60076	20.509733796296295	32.5
MST60076	20.51667824074074	32
MST60076	20.523622685185185	31.5
MST60076	20.53056712962963	31
MST60076	20.537511574074074	31.5
MST60076	20.544456018518517	31
MST60076	20.551400462962963	31.5
MST60076	20.558344907407406	31.5
MST60076	20.565289351851852	32
MST60076	20.572233796296295	31.5
MST60076	20.57917824074074	31
MST60076	20.586122685185185	30.5
MST60076	20.59306712962963	30.5
MST60076	20.600011574074074	30
MST60076	20.606956018518517	30
MST60076	20.613900462962963	29.5
MST60076	20.620844907407406	29.5
MST60076	20.627789351851852	29.5
MST60076	20.634733796296295	29.5
MST60076	20.64167824074074	30
MST60076	20.648622685185185	30
MST60076	20.65556712962963	30
MST60076	20.662511574074074	30
MST60076	20.669456018518517	29.5
MST60076	20.676400462962963	29.5
MST60076	20.683344907407406	29.5
MST60076	20.690289351851852	29.5
MST60076	20.697233796296295	30.5
MST60076	20.70417824074074	30
MST60076	20.711122685185185	30
MST60076	20.71806712962963	30
MST60076	20.725011574074074	29.5
MST60076	20.731956018518517	29.5
MST60076	20.738900462962963	29.5
MST60076	20.745844907407406	30
MST60076	20.752789351851852	30
MST60076	20.759733796296295	30.5
MST60076	20.76667824074074	31
MST60076	20.773622685185185	31
MST60076	20.78056712962963	31
MST60076	20.787511574074074	30.5
MST60076	20.794456018518517	30.5
MST60076	20.801400462962963	30
MST60076	20.808344907407406	29.5
MST60076	20.815289351851852	30
MST60076	20.822233796296295	30
MST60076	20.82917824074074	30
MST60076	20.836122685185185	30.5
MST60076	20.84306712962963	30.5
MST60076	20.850011574074074	30
MST60076	20.856956018518517	31
MST60076	20.863900462962963	32
MST60076	20.870844907407406	32
MST60076	20.877789351851852	31.5
MST60076	20.884733796296295	31
MST60076	20.89167824074074	30.5
MST60076	20.898622685185185	30.5
MST60076	20.90556712962963	30
MST60076	20.912511574074074	30
MST60076	20.919456018518517	30
MST60076	20.926400462962963	29.5
MST60076	20.933344907407406	29
MST60076	20.940289351851852	29
MST60076	20.947233796296295	29
MST60076	20.95417824074074	29.5
MST60076	20.961122685185185	29
MST60076	20.96806712962963	29.5
MST60076	20.975011574074074	29.5
MST60076	20.981956018518517	29.5
MST60076	20.988900462962963	30
MST60076	20.995844907407406	30
MST60076	21.002789351851852	30
MST60076	21.009733796296295	30.5
MST60076	21.01667824074074	32.5
MST60076	21.023622685185185	32
MST60076	21.03056712962963	32.5
MST60076	21.037511574074074	31.5
MST60076	21.044456018518517	30
MST60076	21.051400462962963	34.5
MST60076	21.058344907407406	34
MST60076	21.065289351851852	34
MST60076	21.072233796296295	32.5
MST60076	21.07917824074074	33.5
MST60076	21.086122685185185	33
MST60076	21.09306712962963	32
MST60076	21.100011574074074	32
MST60076	21.106956018518517	32
MST60076	21.113900462962963	32.5
MST60076	21.120844907407406	33.5
MST60076	21.127789351851852	32
MST60076	21.134733796296295	32
MST60076	21.14167824074074	32
MST60076	21.148622685185185	31.5
MST60076	21.15556712962963	31.5
MST60076	21.162511574074074	31.5
MST60076	21.169456018518517	32.5
MST60076	21.176400462962963	31.5
MST60076	21.183344907407406	31.5
MST60076	21.190289351851852	32
MST60076	21.197233796296295	32.5
MST60076	21.20417824074074	32
MST60076	21.211122685185185	32.5
MST60076	21.21806712962963	31.5
MST60076	21.225011574074074	33
MST60076	21.231956018518517	32
MST60076	21.238900462962963	33
MST60076	21.245844907407406	32
MST60076	21.252789351851852	31.5
MST60076	21.259733796296295	31.5
MST60076	21.26667824074074	30.5
MST60076	21.273622685185185	30.5
MST60076	21.28056712962963	30.5
MST60076	21.287511574074074	31
MST60076	21.294456018518517	30
MST60076	21.301400462962963	30
MST60076	21.308344907407406	30
MST60076	21.315289351851852	31.5
MST60076	21.322233796296295	32.5
MST60076	21.32917824074074	32.5
MST60076	21.336122685185185	31.5
MST60076	21.34306712962963	31
MST60076	21.350011574074074	31
MST60076	21.356956018518517	32.5
MST60076	21.363900462962963	29
MST60076	21.370844907407406	31.5
MST60076	21.377789351851852	32.5
MST60076	21.384733796296295	32
MST60076	21.39167824074074	31.5
MST60076	21.398622685185185	31.5
MST60076	21.40556712962963	31.5
MST60076	21.412511574074074	31.5
MST60076	21.419456018518517	31.5
MST60076	21.426400462962963	31.5
MST60076	21.433344907407406	31
MST60076	21.440289351851852	31
MST60076	21.447233796296295	31
MST60076	21.45417824074074	31
MST60076	21.461122685185185	31
MST60076	21.46806712962963	31
MST60076	21.475011574074074	31.5
MST60076	21.481956018518517	31.5
MST60076	21.488900462962963	32
MST60076	21.495844907407406	32
MST60076	21.502789351851852	32
MST60076	21.509733796296295	32.5
MST60076	21.51667824074074	32.5
MST60076	21.523622685185185	32.5
MST60076	21.53056712962963	32.5
MST60076	21.537511574074074	32.5
MST60076	21.544456018518517	32
MST60076	21.551400462962963	32
MST60076	21.558344907407406	32
MST60076	21.565289351851852	32
MST60076	21.572233796296295	32
MST60076	21.57917824074074	32
MST60076	21.586122685185185	32
MST60076	21.59306712962963	32
MST60076	21.600011574074074	32
MST60076	21.606956018518517	32
MST60076	21.613900462962963	32
MST60076	21.620844907407406	32
MST60076	21.627789351851852	32
MST60076	21.634733796296295	31.5
MST60076	21.64167824074074	32
MST60076	21.648622685185185	32
MST60076	21.65556712962963	31.5
MST60076	21.662511574074074	31
MST60076	21.669456018518517	31.5
MST60076	21.676400462962963	31.5
MST60076	21.683344907407406	31.5
MST60076	21.690289351851852	31.5
MST60076	21.697233796296295	32
MST60076	21.70417824074074	32
MST60076	21.711122685185185	32
MST60076	21.71806712962963	32
MST60076	21.725011574074074	32
MST60076	21.731956018518517	32
MST60076	21.738900462962963	32
MST60076	21.745844907407406	31.5
MST60076	21.752789351851852	31.5
MST60076	21.759733796296295	31.5
MST60076	21.76667824074074	31
MST60076	21.773622685185185	31
MST60076	21.78056712962963	31
MST60076	21.787511574074074	31.5
MST60076	21.794456018518517	31.5
MST60076	21.801400462962963	31.5
MST60076	21.808344907407406	31
MST60076	21.815289351851852	31.5
MST60076	21.822233796296295	31.5
MST60076	21.82917824074074	32
MST60076	21.836122685185185	32
MST60076	21.84306712962963	31.5
MST60076	21.850011574074074	31
MST60076	21.856956018518517	31
MST60076	21.863900462962963	30.5
MST60076	21.870844907407406	30
MST60076	21.877789351851852	29.5
MST60076	21.884733796296295	29.5
MST60076	21.89167824074074	29
MST60076	21.898622685185185	28.5
MST60076	21.90556712962963	28
MST60076	21.912511574074074	27.5
MST60076	21.919456018518517	27.5
MST60076	21.926400462962963	27
MST60076	21.933344907407406	27
MST60076	21.940289351851852	26.5
MST60076	21.947233796296295	26.5
MST60076	21.95417824074074	26.5
MST60076	21.961122685185185	26.5
MST60076	21.96806712962963	30
MST60076	21.975011574074074	31.5
MST60076	21.981956018518517	32.5
MST60076	21.988900462962963	34
MST60076	21.995844907407406	33
MST60076	22.002789351851852	33
MST60076	22.009733796296295	32
MST60076	22.01667824074074	31.5
MST60076	22.023622685185185	31.5
MST60076	22.03056712962963	33.5
MST60076	22.037511574074074	32.5
MST60076	22.044456018518517	31
MST60076	22.051400462962963	31.5
MST60076	22.058344907407406	30.5
MST60076	22.065289351851852	31.5
MST60076	22.072233796296295	35.5
MST60076	22.07917824074074	31
MST60076	22.086122685185185	34.5
MST60076	22.09306712962963	33
MST60076	22.100011574074074	33
MST60076	22.106956018518517	32.5
MST60076	22.113900462962963	32.5
MST60076	22.120844907407406	32.5
MST60076	22.127789351851852	32.5
MST60076	22.134733796296295	32.5
MST60076	22.14167824074074	32
MST60076	22.148622685185185	31.5
MST60076	22.15556712962963	31.5
MST60076	22.162511574074074	31.5
MST60076	22.169456018518517	31.5
MST60076	22.176400462962963	31.5
MST60076	22.183344907407406	31.5
MST60076	22.190289351851852	31.5
MST60076	22.197233796296295	31.5
MST60076	22.20417824074074	32
MST60076	22.211122685185185	32
MST60076	22.21806712962963	31.5
MST60076	22.225011574074074	31.5
MST60076	22.231956018518517	31.5
MST60076	22.238900462962963	30.5
MST60076	22.245844907407406	32.5
MST60076	22.252789351851852	33
MST60076	22.259733796296295	32
MST60076	22.26667824074074	32.5
MST60076	22.273622685185185	34
MST60076	22.28056712962963	33
MST60076	22.287511574074074	32.5
MST60076	22.294456018518517	31.5
MST60076	22.301400462962963	32.5
MST60076	22.308344907407406	31.5
MST60076	22.315289351851852	30.5
MST60076	22.322233796296295	31.5
MST60076	22.32917824074074	30.5
MST60076	22.336122685185185	31.5
MST60076	22.34306712962963	30.5
MST60076	22.350011574074074	32
MST60076	22.356956018518517	33.5
MST60076	22.363900462962963	31
MST60076	22.370844907407406	30
MST60076	22.377789351851852	32.5
MST60076	22.384733796296295	32
MST60076	22.39167824074074	30
MST60076	22.398622685185185	30.5
MST60076	22.40556712962963	29.5
MST60076	22.412511574074074	31
MST60076	22.419456018518517	32
MST60076	22.426400462962963	31.5
MST60076	22.433344907407406	32.5
MST60076	22.440289351851852	32.5
MST60076	22.447233796296295	32
MST60076	22.45417824074074	31.5
MST60076	22.461122685185185	31.5
MST60076	22.46806712962963	31.5
MST60076	22.475011574074074	32
MST60076	22.481956018518517	32
MST60076	22.488900462962963	32
MST60076	22.495844907407406	31.5
MST60076	22.502789351851852	31.5
MST60076	22.509733796296295	32.5
MST60076	22.51667824074074	32.5
MST60076	22.523622685185185	32.5
MST60076	22.53056712962963	32.5
MST60076	22.537511574074074	32.5
MST60076	22.544456018518517	32.5
MST60076	22.551400462962963	32
MST60076	22.558344907407406	32
MST60076	22.565289351851852	31.5
MST60076	22.572233796296295	31.5
MST60076	22.57917824074074	32
MST60076	22.586122685185185	32
MST60076	22.59306712962963	32
MST60076	22.600011574074074	32
MST60076	22.606956018518517	32
MST60076	22.613900462962963	31.5
MST60076	22.620844907407406	31.5
MST60076	22.627789351851852	32
MST60076	22.634733796296295	31.5
MST60076	22.64167824074074	31.5
MST60076	22.648622685185185	32
MST60076	22.65556712962963	32
MST60076	22.662511574074074	32
MST60076	22.669456018518517	31.5
